"ID","borrowers_country","date","value","HHCredit_localXDC_trend_1600","HHCredit_localXDC_cycle_1600","HHCredit_localXDC_trend_400k","HHCredit_localXDC_cycle_400k"
"3017","ES","Spain",2008-01-01,891.127,878.56857994436,12.5584200556398,784.031636488722,107.095363511278
"3018","ES","Spain",2008-01-01,891.127,885.455147961232,5.67185203876761,789.306185771263,101.820814228737
"3019","ES","Spain",2008-04-01,911.789,891.593460550208,20.1955394497924,794.378648159781,117.410351840219
"3020","ES","Spain",2008-04-01,911.789,896.990794548096,14.7982054519044,799.244908540901,112.544091459099
"3021","ES","Spain",2008-07-01,912.371,901.667049003861,10.7039509961389,803.901145327168,108.469854672832
"3022","ES","Spain",2008-07-01,912.371,905.651371844877,6.7196281551229,808.343818291312,104.027181708688
"3023","ES","Spain",2008-10-01,916.695,908.979600967888,7.71539903211169,812.569658380668,104.125341619332
"3024","ES","Spain",2008-10-01,916.695,911.691774037237,5.0032259627626,816.575656610507,100.119343389493
"3025","ES","Spain",2009-01-01,908.929,913.832750841662,-4.90375084166203,820.359064309548,88.5699356904523
"3026","ES","Spain",2009-01-01,908.929,915.450518186126,-6.52151818612572,823.917383104797,85.0116168952031
"3027","ES","Spain",2009-04-01,914.501,916.589998031317,-2.08899803131692,827.248336048147,87.2526639518534
"3028","ES","Spain",2009-04-01,914.501,917.292036389056,-2.79103638905633,830.349858720446,84.1511412795537
"3029","ES","Spain",2009-07-01,908.79,917.596173647396,-8.80617364739635,833.220104834339,75.5698951656614
"3030","ES","Spain",2009-07-01,908.79,917.540205796646,-8.75020579664601,835.857438480244,72.9325615197563
"3031","ES","Spain",2009-10-01,908.946,917.156424968584,-8.21042496858433,838.260412673243,70.6855873267575
"3032","ES","Spain",2009-10-01,908.946,916.471654416368,-7.5256544163675,840.427762759977,68.5182372400228
"3033","ES","Spain",2010-01-01,904.68,915.507585877547,-10.8275858775469,842.358400800955,62.3215991990445
"3034","ES","Spain",2010-01-01,904.68,914.281207555663,-9.60120755566288,844.051410152322,60.6285898476777
"3035","ES","Spain",2010-04-01,916.135,912.802740413083,3.33225958691696,845.506029974179,70.6289700258211
"3036","ES","Spain",2010-04-01,916.135,911.076404657453,5.05859534254739,846.721650998132,69.4133490018678
"3037","ES","Spain",2010-07-01,903.3,909.108503158658,-5.80850315865848,847.697840528121,55.6021594718792
"3038","ES","Spain",2010-07-01,903.3,906.908500408676,-3.60850040867638,848.434339401598,54.8656605984022
"3039","ES","Spain",2010-10-01,905.177,904.482230585008,0.694769414991697,848.931027461407,56.2459725385933
"3040","ES","Spain",2010-10-01,905.177,901.8332725524,3.34372744759992,849.187921714532,55.9890782854677
"3041","ES","Spain",2011-01-01,894.357,898.965639406483,-4.60863940648312,849.205179782818,45.1518202171819
"3042","ES","Spain",2011-01-01,894.357,895.885434072542,-1.52843407254238,848.983099260779,45.3739007392206
"3043","ES","Spain",2011-04-01,896.219,892.595879076234,3.62312092376555,848.522090622541,47.6969093774593
"3044","ES","Spain",2011-04-01,896.219,889.09924167192,7.11975832807968,847.82267777699,48.39632222301
"3045","ES","Spain",2011-07-01,884.571,885.400053564539,-0.829053564538981,846.885503875305,37.6854961246953
"3046","ES","Spain",2011-07-01,884.571,881.507296307983,3.0637036920167,845.711333059417,38.8596669405828
"3047","ES","Spain",2011-10-01,877.874,877.429433297669,0.44456670233069,844.301023685023,33.5729763149773
"3048","ES","Spain",2011-10-01,877.874,873.17684274382,4.69715725617993,842.65553125693,35.2184687430702
"3049","ES","Spain",2012-01-01,865.529,868.760180710848,-3.23118071084787,840.775895212433,24.7531047875671
"3050","ES","Spain",2012-01-01,865.529,864.19303898645,1.33596101355045,838.663243035144,26.8657569648556
"3051","ES","Spain",2012-04-01,862,859.486989870378,2.51301012962176,836.318764091241,25.6812359087588
"3052","ES","Spain",2012-04-01,862,854.65444063802,7.34555936197989,833.743714911299,28.2562850887014
"3053","ES","Spain",2012-07-01,847.878,849.709369196093,-1.83136919609285,830.939416229047,16.9385837709535
"3054","ES","Spain",2012-07-01,847.878,844.670344425915,3.20765557408492,827.907259419034,19.9707405809658
"3055","ES","Spain",2012-10-01,840.899,839.554790603058,1.34420939694212,824.648678202061,16.2503217979393
"3056","ES","Spain",2012-10-01,840.899,834.382136787826,6.51686321217392,821.165156225872,19.7338437741279
"3057","ES","Spain",2013-01-01,825.672,829.172652171398,-3.50065217139775,817.458217763989,8.21378223601062
"3058","ES","Spain",2013-01-01,825.672,823.950678984459,1.72132101554132,813.529436424643,12.1425635753569
"3059","ES","Spain",2013-04-01,820.468,818.738371550087,1.72962844991264,809.380406350416,11.0875936495836
"3060","ES","Spain",2013-04-01,820.468,813.558960016997,6.90903998300337,805.012752040294,15.4552479597058
"3061","ES","Spain",2013-07-01,803.894,808.436755551681,-4.54275555168113,800.428125712311,3.46587428768919
"3062","ES","Spain",2013-07-01,803.894,803.400387470625,0.493612529375469,795.628218222539,8.26578177746114
"3063","ES","Spain",2013-10-01,793.38,798.475645868091,-5.09564586809097,790.614729091866,2.76527090813386
"3064","ES","Spain",2013-10-01,793.38,793.688629346175,-0.308629346175053,785.389378505442,7.99062149455801
"3065","ES","Spain",2014-01-01,780.843,789.062251728304,-8.21925172830413,779.953893561838,0.88910643816223
"3066","ES","Spain",2014-01-01,780.843,784.619233944564,-3.77623394456441,774.310021336013,6.53297866398668
"3067","ES","Spain",2014-04-01,780.887,780.377159892711,0.509840107288483,768.4595111257,12.4274888743004
"3068","ES","Spain",2014-04-01,780.887,776.351253324285,4.53574667571445,762.404128561159,18.4828714388408
"3069","ES","Spain",2014-07-01,766.666,772.557056640894,-5.89105664089391,756.145670341241,10.5203296587586
"3070","ES","Spain",2014-07-01,766.666,769.012947085817,-2.34694708581674,749.685979372101,16.9800206278992
"3071","ES","Spain",2014-10-01,757.488,765.733619991933,-8.24561999193293,743.026924860729,14.4610751392715
"3072","ES","Spain",2014-10-01,757.488,762.732303850193,-5.24430385019286,736.17041846406,21.3175815359401
"3073","ES","Spain",2015-01-01,749.817,760.017073639052,-10.2000736390522,729.118407991816,20.6985920081837
"3074","ES","Spain",2015-01-01,749.817,757.592726647061,-7.77572664706076,721.872894547518,27.9441054524821
"3075","ES","Spain",2015-04-01,751.789,755.457685116743,-3.66868511674295,714.435930981314,37.3530690186863
"3076","ES","Spain",2015-04-01,751.789,753.605511461469,-1.8165114614693,706.809640003567,44.9793599964332
"3077","ES","Spain",2015-07-01,738.028,752.027475166412,-13.9994751664121,698.996237707393,39.0317622926073
"3078","ES","Spain",2015-07-01,738.028,750.713710397081,-12.6857103970809,690.998052634149,47.0299473658508
"3079","ES","Spain",2015-10-01,732.972,749.645601647005,-16.6736016470053,682.817510904722,50.1544890952777
"3080","ES","Spain",2015-10-01,732.972,748.796604840717,-15.824604840717,674.457156214793,58.5148437852067
"3081","ES","Spain",2016-01-01,725.927,748.129754901719,-22.2027549017188,665.91965764637,60.0073423536296
"3082","ES","Spain",2016-01-01,725.927,747.598196375488,-21.6711963754875,657.207830568459,68.7191694315414
"3083","ES","Spain",2016-04-01,733.188,747.141197085687,-13.9531970856867,648.324640368529,84.8633596314708
"3084","ES","Spain",2016-04-01,733.188,746.684480358245,-13.4964803582449,639.273224231844,93.9147757681558
"3085","ES","Spain",2016-07-01,721.434,746.145048770912,-24.7110487709125,630.056931502144,91.3770684978555
"3086","ES","Spain",2016-07-01,721.434,745.431469601217,-23.9974696012166,620.679346310117,100.754653689883
"3087","ES","Spain",2016-10-01,718.233,744.436865721201,-26.2038657212008,611.144281229102,107.088718770898
"3088","ES","Spain",2016-10-01,718.233,743.039361584409,-24.8063615844089,601.455800719062,116.777199280937
"3089","ES","Spain",2017-01-01,714.466,741.100704228308,-26.6347042283084,591.618236961753,122.847763038247
"3090","ES","Spain",2017-01-01,714.466,738.467136714376,-24.0011367143765,581.636214081946,132.829785918054
"3091","ES","Spain",2017-04-01,721.303,734.968255413948,-13.6652554139481,571.514663323785,149.788336676215
"3092","ES","Spain",2017-04-01,721.303,730.418655987914,-9.11565598791378,561.258848005935,160.044151994065
"3093","ES","Spain",2017-07-01,711.221,724.624393312528,-13.4033933125277,550.8744059179,160.3465940821
"3094","ES","Spain",2017-07-01,711.221,717.38582497905,-6.16482497905042,540.367374959549,170.853625040451
"3095","ES","Spain",2017-10-01,710.744,708.494931457926,2.24906854207416,529.744193897228,180.999806102772
"3096","ES","Spain",2017-10-01,710.744,697.739840203983,13.0041597960166,519.011728631328,191.732271368672
"3097","ES","Spain",2018-01-01,709.115,684.910084339892,24.2049156601083,508.177297561769,200.937702438231
"3098","ES","Spain",2018-01-01,709.115,669.803324588192,39.3116754118075,497.248698419162,211.866301580838
"3099","ES","Spain",2018-04-01,718.431,652.232349743718,66.1986502562819,486.234231278379,232.196768721621
"3100","ES","Spain",2018-04-01,718.431,632.034518398425,86.3964816015753,475.142725880035,243.288274119965
"3101","ES","Spain",2018-07-01,711.306,609.088563300684,102.217436699316,463.983592456671,247.322407543329
"3102","ES","Spain",2018-07-01,711.306,583.327214999875,127.978785000126,452.76684946148,258.53915053852
"3103","ES","Spain",2018-10-01,709.408,554.747089943298,154.660910056702,441.50313365372,267.90486634628
"3104","ES","Spain",2018-10-01,709.408,523.424791318895,185.983208681105,430.203728140506,279.204271859494
"3105","ES","Spain",2019-01-01,708.314,489.533585383383,218.780414616617,418.880585791113,289.433414208887
"3106","ES","Spain",2019-01-01,708.314,453.362977898909,254.951022101091,407.546357485509,300.767642514491
"3107","ES","Spain",2019-04-01,717.771,415.339212386752,302.431787613248,396.214417687189,321.556582312811
"3108","ES","Spain",2019-04-01,717.771,376.047876757008,341.723123242992,384.898892778759,332.872107221241
"3109","FI","Finland",1970-10-01,1.44,336.263578787029,-334.823578787029,373.614713034279,-372.174713034279
"3110","FI","Finland",1970-10-01,1.44,296.974503206195,-295.534503206195,362.377640908082,-360.937640908082
"3111","FI","Finland",1971-01-01,1.506,258.959570007146,-257.453570007146,351.202508417691,-349.696508417691
"3112","FI","Finland",1971-01-01,1.506,222.812990118014,-221.306990118014,340.10324523656,-338.59724523656
"3113","FI","Finland",1971-04-01,1.573,188.968065985678,-187.395065985678,329.092906796886,-327.519906796886
"3114","FI","Finland",1971-04-01,1.573,157.719783188193,-156.146783188193,318.183702037706,-316.610702037706
"3115","FI","Finland",1971-07-01,1.641,129.246005387376,-127.605005387376,307.387021098308,-305.746021098308
"3116","FI","Finland",1971-07-01,1.641,103.627004505542,-101.986004505542,296.713462591228,-295.072462591228
"3117","FI","Finland",1971-10-01,1.709,80.8632993366527,-79.1542993366527,286.172860763928,-284.463860763928
"3118","FI","Finland",1971-10-01,1.709,60.8916674218439,-59.1826674218439,275.774312182792,-274.065312182792
"3119","FI","Finland",1972-01-01,1.615,43.5994148651684,-41.9844148651684,265.526202254452,-263.911202254452
"3120","FI","Finland",1972-01-01,1.615,28.8368586035436,-27.2218586035436,255.43623122234,-253.82123122234
"3121","FI","Finland",1972-04-01,1.521,16.4280753145935,-14.9070753145935,245.511439551833,-243.990439551833
"3122","FI","Finland",1972-04-01,1.521,6.18012801430974,-4.65912801430974,235.758233155177,-234.237233155177
"3123","FI","Finland",1972-07-01,1.425,-2.10923720337318,3.53423720337318,226.182407968623,-224.757407968623
"3124","FI","Finland",1972-07-01,1.425,-8.64518619954074,10.0701861995407,216.789174335331,-215.364174335331
"3125","FI","Finland",1972-10-01,1.33,-13.6306759370304,14.9606759370304,207.583180704818,-206.253180704818
"3126","FI","Finland",1972-10-01,1.33,-17.2623695122966,18.5923695122966,198.568537116384,-197.238537116384
"3127","FI","Finland",1973-01-01,1.41,-19.7275795993359,21.1375795993359,189.748837976176,-188.338837976176
"3128","FI","Finland",1973-01-01,1.41,-21.2019986411989,22.6119986411989,181.127184594075,-179.717184594075
"3129","FI","Finland",1973-04-01,1.491,-21.8481080936881,23.3391080936881,172.706207432895,-171.215207432895
"3130","FI","Finland",1973-04-01,1.491,-21.8142569134525,23.3052569134525,164.488087662409,-162.997087662409
"3131","FI","Finland",1973-07-01,1.572,-21.2342071145844,22.8062071145844,156.474578414418,-154.902578414418
"3132","FI","Finland",1973-07-01,1.572,-20.227154925606,21.799154925606,148.66702532807,-147.09502532807
"3133","FI","Finland",1973-10-01,1.654,-18.8980426955917,20.5520426955917,141.066386786009,-139.412386786009
"3134","FI","Finland",1973-10-01,1.654,-17.3381883017881,18.9921883017881,133.673253433302,-132.019253433302
"3135","FI","Finland",1974-01-01,2.191,-15.6260645947562,17.8170645947562,126.487867384055,-124.296867384055
"3136","FI","Finland",1974-01-01,2.191,-13.828274307369,16.019274307369,119.510140704231,-117.319140704231
"3137","FI","Finland",1974-04-01,2.734,-12.0002845071274,14.7342845071274,112.739674717628,-110.005674717628
"3138","FI","Finland",1974-04-01,2.734,-10.1875502150904,12.9215502150904,106.175777450231,-103.441777450231
"3139","FI","Finland",1974-07-01,3.283,-8.42631752450033,11.7093175245003,99.8174819138014,-96.5344819138014
"3140","FI","Finland",1974-07-01,3.283,-6.7447565597144,10.0277565597144,93.6635625156129,-90.3805625156129
"3141","FI","Finland",1974-10-01,3.832,-5.16371912163768,8.99571912163768,87.7125523267982,-83.8805523267983
"3142","FI","Finland",1974-10-01,3.832,-3.69778966332498,7.52978966332498,81.9627584670987,-78.1307584670987
"3143","FI","Finland",1975-01-01,3.862,-2.35593031338029,6.21793031338029,76.4122783548215,-72.5502783548215
"3144","FI","Finland",1975-01-01,3.862,-1.14239708186815,5.00439708186815,71.0590140814215,-67.1970140814215
"3145","FI","Finland",1975-04-01,3.815,-0.0575597724069028,3.8725597724069,65.9006863626673,-62.0856863626673
"3146","FI","Finland",1975-04-01,3.815,0.901339559560919,2.91366044043908,60.934847921705,-57.119847921705
"3147","FI","Finland",1975-07-01,3.79,1.73947920845081,2.05052079154919,56.1588962675628,-52.3688962675628
"3148","FI","Finland",1975-07-01,3.79,2.46385850645349,1.32614149354651,51.5700861095834,-47.7800861095834
"3149","FI","Finland",1975-10-01,3.733,3.08275836125439,0.650241638745608,47.1655412349445,-43.4325412349446
"3150","FI","Finland",1975-10-01,3.733,3.60528851897225,0.127711481027748,42.9422659805221,-39.2092659805221
"3151","FI","Finland",1976-01-01,3.852,4.04096512675033,-0.188965126750329,38.8971561019427,-35.0451561019427
"3152","FI","Finland",1976-01-01,3.852,4.39938415140731,-0.547384151407315,35.0270093314744,-31.1750093314744
"3153","FI","Finland",1976-04-01,4.004,4.69002345655775,-0.686023456557749,31.3285357886753,-27.3245357886753
"3154","FI","Finland",1976-04-01,4.004,4.92201879072143,-0.918018790721431,27.7983676555274,-23.7943676555275
"3155","FI","Finland",1976-07-01,4.139,5.10407713775793,-0.96507713775793,24.4330688026731,-20.2940688026731
"3156","FI","Finland",1976-07-01,4.139,5.24433171978257,-1.10533171978257,21.2291436148507,-17.0901436148507
"3157","FI","Finland",1976-10-01,4.37,5.35031258569964,-0.980312585699639,18.1830457416064,-13.8130457416064
"3158","FI","Finland",1976-10-01,4.37,5.42885895208848,-1.05885895208848,15.2911861071379,-10.9211861071379
"3159","FI","Finland",1977-01-01,4.442,5.48619734016236,-1.04419734016236,12.5499411030194,-8.10794110301938
"3160","FI","Finland",1977-01-01,4.442,5.52789248428959,-1.08589248428959,9.95565981784624,-5.51365981784624
"3161","FI","Finland",1977-04-01,4.596,5.55885649550077,-0.962856495500768,7.5046710703341,-2.9086710703341
"3162","FI","Finland",1977-04-01,4.596,5.58332280202389,-0.987322802023886,5.1932898951323,-0.597289895132302
"3163","FI","Finland",1977-07-01,4.807,5.60492304677723,-0.797923046777232,3.01782405517814,1.78917594482186
"3164","FI","Finland",1977-07-01,4.807,5.62667179592782,-0.819671795927817,0.974579820172123,3.83242017982788
"3165","FI","Finland",1977-10-01,5.103,5.65108491373842,-0.548084913738424,-0.940132067190538,6.04313206719054
"3166","FI","Finland",1977-10-01,5.103,5.68016596959938,-0.577165969599378,-2.72999128324089,7.83299128324089
"3167","FI","Finland",1978-01-01,5.231,5.71557597982992,-0.484575979829915,-4.3986623965042,9.6296623965042
"3168","FI","Finland",1978-01-01,5.231,5.75861523201828,-0.527615232018277,-5.94979039286735,11.1807903928673
"3169","FI","Finland",1978-04-01,5.454,5.81028115376531,-0.356281153765312,-7.3869961842213,12.8409961842213
"3170","FI","Finland",1978-04-01,5.454,5.87124141315185,-0.417241413151848,-8.71387273038067,14.1678727303807
"3171","FI","Finland",1978-07-01,5.704,5.94194100253761,-0.237941002537611,-9.93398088878854,15.6379808887885
"3172","FI","Finland",1978-07-01,5.704,6.02256413839913,-0.318564138399127,-11.0508460971112,16.7548460971112
"3173","FI","Finland",1978-10-01,6.057,6.1131463240863,-0.0561463240863009,-12.0679546980733,18.1249546980733
"3174","FI","Finland",1978-10-01,6.057,6.21352396036258,-0.156523960362579,-12.988751147323,19.045751147323
"3175","FI","Finland",1979-01-01,6.226,6.32349835653881,-0.0974983565388081,-13.8166345880689,20.0426345880689
"3176","FI","Finland",1979-01-01,6.226,6.44277299445064,-0.216772994450642,-14.5549565491823,20.7809565491823
"3177","FI","Finland",1979-04-01,6.495,6.5709904194609,-0.0759904194608971,-15.2070184529071,21.7020184529071
"3178","FI","Finland",1979-04-01,6.495,6.70765769381084,-0.212657693810837,-15.7760697691364,22.2710697691364
"3179","FI","Finland",1979-07-01,6.856,6.85223438572958,0.00376561427041811,-16.2653057127366,23.1213057127366
"3180","FI","Finland",1979-07-01,6.856,7.00404715238761,-0.148047152387615,-16.677865820824,23.533865820824
"3181","FI","Finland",1979-10-01,7.367,7.16242500446433,0.204574995535673,-17.0168318273071,24.3838318273071
"3182","FI","Finland",1979-10-01,7.367,7.32660442316889,0.0403955768311075,-17.285226631422,24.652226631422
"3183","FI","Finland",1980-01-01,7.73,7.49594974908266,0.234050250917339,-17.4860121728184,25.2160121728184
"3184","FI","Finland",1980-01-01,7.73,7.66985057002254,0.0601494299774652,-17.6220887605413,25.3520887605413
"3185","FI","Finland",1980-04-01,8.124,7.84784275521222,0.276157244787785,-17.6962936636975,25.8202936636975
"3186","FI","Finland",1980-04-01,8.124,8.02949976726916,0.0945002327308426,-17.7114007710959,25.8354007710959
"3187","FI","Finland",1980-07-01,8.49,8.2145676670888,0.275432332911203,-17.6701194208261,26.1601194208261
"3188","FI","Finland",1980-07-01,8.49,8.40285157821203,0.0871484217879654,-17.575094362504,26.065094362504
"3189","FI","Finland",1980-10-01,8.733,8.59432876938783,0.138671230612168,-17.4289049454098,26.1619049454098
"3190","FI","Finland",1980-10-01,8.733,8.78903097712877,-0.0560309771287706,-17.2340653561223,25.9670653561223
"3191","FI","Finland",1981-01-01,9.021,8.98707660746656,0.0339233925334366,-16.993024376439,26.014024376439
"3192","FI","Finland",1981-01-01,9.021,9.18854904707223,-0.167549047072225,-16.7081658704722,25.7291658704722
"3193","FI","Finland",1981-04-01,9.421,9.3935528847371,0.0274471152629019,-16.3818086673134,25.8028086673134
"3194","FI","Finland",1981-04-01,9.421,9.6020879910981,-0.181087991098101,-16.0162072731351,25.4372072731351
"3195","FI","Finland",1981-07-01,9.841,9.8141713912392,0.0268286087607947,-15.6135516870569,25.4545516870569
"3196","FI","Finland",1981-07-01,9.841,10.0297069302499,-0.188706930249925,-15.1759683152127,25.0169683152127
"3197","FI","Finland",1981-10-01,10.281,10.2486152211003,0.0323847788997345,-14.705519927335,24.986519927335
"3198","FI","Finland",1981-10-01,10.281,10.4706989349288,-0.189698934928828,-14.2042067507503,24.4852067507503
"3199","FI","Finland",1982-01-01,10.777,10.695780983361,0.0812190166389808,-13.6739665464673,24.4509665464673
"3200","FI","Finland",1982-01-01,10.777,10.9235657161879,-0.146565716187917,-13.1166758624853,23.8936758624853
"3201","FI","Finland",1982-04-01,11.275,11.153808245086,0.121191754914005,-12.5341501193985,23.8091501193985
"3202","FI","Finland",1982-04-01,11.275,11.3861720781591,-0.111172078159118,-11.9281450036044,23.2031450036044
"3203","FI","Finland",1982-07-01,11.82,11.620396468358,0.199603531642037,-11.3003566786187,23.1203566786187
"3204","FI","Finland",1982-07-01,11.82,11.8561511860844,-0.0361511860843606,-10.6524233001114,22.4724233001114
"3205","FI","Finland",1982-10-01,12.199,12.0932307539474,0.105769246052581,-9.98592522284496,22.184925222845
"3206","FI","Finland",1982-10-01,12.199,12.3314071000649,-0.132407100064942,-9.30238662052672,21.5013866205267
"3207","FI","Finland",1983-01-01,12.785,12.5705182583335,0.214481741666484,-8.60327620455572,21.3882762045557
"3208","FI","Finland",1983-01-01,12.785,12.8103195082122,-0.0253195082121884,-7.89000893285917,20.6750089328592
"3209","FI","Finland",1983-04-01,13.291,13.0507001802485,0.240299819751453,-7.16394629267577,20.4549462926758
"3210","FI","Finland",1983-04-01,13.291,13.2915337802976,-0.000533780297550024,-6.42639808372605,19.717398083726
"3211","FI","Finland",1983-07-01,13.892,13.5328440016015,0.359155998398505,-5.67862296835816,19.5706229683582
"3212","FI","Finland",1983-07-01,13.892,13.77465420379,0.117345796210001,-4.92183031542977,18.8138303154298
"3213","FI","Finland",1983-10-01,14.186,14.0172122189917,0.168787781008328,-4.15718056724085,18.3431805672409
"3214","FI","Finland",1983-10-01,14.186,14.2608392204578,-0.074839220457763,-3.38578713151092,17.5717871315109
"3215","FI","Finland",1984-01-01,14.618,14.5059618738026,0.112038126197358,-2.60871755801219,17.2267175580122
"3216","FI","Finland",1984-01-01,14.618,14.7529600701279,-0.134960070127903,-1.82699546704752,16.4449954670475
"3217","FI","Finland",1984-04-01,15.079,15.002283724364,0.0767162756359969,-1.04160141212655,16.1206014121265
"3218","FI","Finland",1984-04-01,15.079,15.2542984013976,-0.175298401397574,-0.253474834270662,15.3324748342707
"3219","FI","Finland",1984-07-01,15.695,15.5094176137875,0.185582386212452,0.536485127003591,15.1585148729964
"3220","FI","Finland",1984-07-01,15.695,15.7679453125919,-0.0729453125919282,1.32741766336611,14.3675823366339
"3221","FI","Finland",1984-10-01,16.286,16.0303014378601,0.255698562139866,2.11849986277323,14.1675001372268
"3222","FI","Finland",1984-10-01,16.286,16.2968603388212,-0.0108603388212067,2.90894473213783,13.3770552678622
"3223","FI","Finland",1985-01-01,16.867,16.5681561763055,0.298843823694465,3.69800069712358,13.1689993028764
"3224","FI","Finland",1985-01-01,16.867,16.8447163234317,0.022283676568275,4.48494962603127,12.3820503739687
"3225","FI","Finland",1985-04-01,17.285,17.1272549307082,0.157745069291785,5.26910630966027,12.0158936903397
"3226","FI","Finland",1985-04-01,17.285,17.4165000759413,-0.131500075941286,6.04981649393577,11.2351835060642
"3227","FI","Finland",1985-07-01,17.893,17.7132784276055,0.179721572394477,6.82645596451786,11.0665440354821
"3228","FI","Finland",1985-07-01,17.893,18.0183344666281,-0.12533446662805,7.59842859502569,10.2945714049743
"3229","FI","Finland",1985-10-01,18.735,18.3325249999187,0.40247500008125,8.36516592543676,10.3698340745632
"3230","FI","Finland",1985-10-01,18.735,18.6566285003458,0.0783714996541534,9.12612523215693,9.60887476784307
"3231","FI","Finland",1986-01-01,19.302,18.9916749876526,0.310325012347384,9.88078971618109,9.42121028381891
"3232","FI","Finland",1986-01-01,19.302,19.3387434637696,-0.0367434637696213,10.6286666006887,8.6733333993113
"3233","FI","Finland",1986-04-01,20.12,19.6991068837602,0.420893116239849,11.3692866618846,8.75071333811539
"3234","FI","Finland",1986-04-01,20.12,20.0740152380226,0.0459847619773512,12.1022023593065,8.01779764069352
"3235","FI","Finland",1986-07-01,20.683,20.4649815751531,0.21801842484685,12.8269880292744,7.85601197072564
"3236","FI","Finland",1986-07-01,20.683,20.873547684224,-0.190547684224001,13.5432380526083,7.13976194739174
"3237","FI","Finland",1986-10-01,21.175,21.301391615823,-0.126391615823042,14.2505664501486,6.92443354985139
"3238","FI","Finland",1986-10-01,21.175,21.7500723282355,-0.575072328235503,14.9486050921497,6.22639490785032
"3239","FI","Finland",1987-01-01,21.696,22.2210697849867,-0.525069784986652,15.6370031599446,6.0589968400554
"3240","FI","Finland",1987-01-01,21.696,22.7155045293967,-1.01950452939667,16.315425400854,5.38057459914601
"3241","FI","Finland",1987-04-01,22.714,23.2341689361701,-0.52016893617013,16.9835517096948,5.7304482903052
"3242","FI","Finland",1987-04-01,22.714,23.7772181896806,-1.06321818968063,17.6410754327137,5.07292456728634
"3243","FI","Finland",1987-07-01,23.876,24.3444823687168,-0.468482368716778,18.2877042422857,5.58829575771427
"3244","FI","Finland",1987-07-01,23.876,24.9351270406986,-1.05912704069856,18.9231584930944,4.95284150690556
"3245","FI","Finland",1987-10-01,25.073,25.5480249715656,-0.475024971565617,19.5471725105619,5.52582748943806
"3246","FI","Finland",1987-10-01,25.073,26.1813869728571,-1.10838697285705,20.1594930022096,4.91350699779042
"3247","FI","Finland",1988-01-01,26.341,26.8331269655048,-0.492126965504774,20.7598804901303,5.5811195098697
"3248","FI","Finland",1988-01-01,26.341,27.5004661285826,-1.15946612858264,21.3481077801941,4.99289221980587
"3249","FI","Finland",1988-04-01,27.79,28.1803180618111,-0.390318061811115,21.9239616310564,5.86603836894364
"3250","FI","Finland",1988-04-01,27.79,28.8688716985802,-1.07887169858022,22.4872412836095,5.30275871639049
"3251","FI","Finland",1988-07-01,29.178,29.5620720234914,-0.384072023491406,23.0377606438405,6.14023935615951
"3252","FI","Finland",1988-07-01,29.178,30.2551897263345,-1.0771897263345,23.5753468746319,5.60265312536806
"3253","FI","Finland",1988-10-01,32.116,30.9432554518846,1.17274454811538,24.0998424894639,8.01615751053614
"3254","FI","Finland",1988-10-01,32.116,31.620626601338,0.495373398662029,24.6111040084567,7.5048959915433
"3255","FI","Finland",1989-01-01,33.395,32.2823935412333,1.11260645876673,25.109007992117,8.28599200788302
"3256","FI","Finland",1989-01-01,33.395,32.9239562464835,0.47104375351654,25.5934497631935,7.80155023680646
"3257","FI","Finland",1989-04-01,34.731,33.5414100710382,1.18958992896185,26.0643453594164,8.66665464058364
"3258","FI","Finland",1989-04-01,34.731,34.131144771193,0.599855228806987,26.5216303223844,8.2093696776156
"3259","FI","Finland",1989-07-01,36.058,34.6902935969492,1.36770640305082,26.9652618603484,9.09273813965161
"3260","FI","Finland",1989-07-01,36.058,35.2163647078259,0.841635292174146,27.3952177049668,8.66278229503317
"3261","FI","Finland",1989-10-01,36.597,35.7077210798441,0.889278920155881,27.8114983197547,8.7855016802453
"3262","FI","Finland",1989-10-01,36.597,36.1632517110827,0.433748288917322,28.2141258251732,8.3828741748268
"3263","FI","Finland",1990-01-01,36.972,36.5824013989454,0.389598601054587,28.6031443054463,8.36885569455367
"3264","FI","Finland",1990-01-01,36.972,36.9648860335167,0.00711396648329554,28.9786188019756,7.99338119802442
"3265","FI","Finland",1990-04-01,37.888,37.3106650040065,0.577334995993496,29.3406352783106,8.54736472168938
"3266","FI","Finland",1990-04-01,37.888,37.619702145854,0.268297854146027,29.689299681448,8.19870031855199
"3267","FI","Finland",1990-07-01,38.675,37.8923221288707,0.782677871129323,30.0247393268007,8.65026067319932
"3268","FI","Finland",1990-07-01,38.675,38.1290173090271,0.545982690972934,30.3471020265277,8.3278979734723
"3269","FI","Finland",1990-10-01,38.53,38.330769215963,0.199230784036963,30.6565572184387,7.87344278156132
"3270","FI","Finland",1990-10-01,38.53,38.4989006185003,0.031099381499665,30.9532951600961,7.57670483990391
"3271","FI","Finland",1991-01-01,38.411,38.6348588047007,-0.223858804700718,31.2375257926628,7.17347420733719
"3272","FI","Finland",1991-01-01,38.411,38.7401104997394,-0.329110499739386,31.509477999065,6.90152200093497
"3273","FI","Finland",1991-04-01,38.513,38.8159825170386,-0.302982517038622,31.7693985959137,6.74360140408628
"3274","FI","Finland",1991-04-01,38.513,38.8635959759583,-0.350595975958328,32.0175516536287,6.49544834637125
