"ID","reference_area","date","HPIndex","HPIndex_log","HPIndex_HPtrend","HPIndex_HPcycle"
"191","FR","France",2017-07-01,98.9637,459.475311622926,458.005199913034,1.47011170989225
"192","FR","France",2017-10-01,98.0727,458.57090403804,458.32270757927,0.248196458770505
"193","FR","France",2018-01-01,97.8998,458.394450663346,458.670420356872,-0.275969693526235
"194","FR","France",2018-04-01,97.642,458.130772872342,459.045478011847,-0.91470513950539
"195","FR","France",2018-07-01,99.5347,460.050632708618,459.444847829142,0.605784879476423
"196","FR","France",2018-10-01,99.3612,459.876169540692,459.864925402992,0.0112441377002143
"197","FR","France",2019-01-01,99.5631,460.079161401746,460.302484943183,-0.223323541436904
"198","FR","France",2019-04-01,99.6452,460.161587690859,460.754307687084,-0.59271999622478
"199","FR","France",2019-07-01,101.8086,462.309457991956,461.217035294855,1.09242269710122
"200","FR","France",2019-10-01,102.009,462.506104468588,461.686938976653,0.819165491934884
"201","FR","France",2020-01-01,103.1948,463.661846418107,462.160972706827,1.50087371127982
"202","FR","France",2020-04-01,104.7841,465.190204281942,462.636602438152,2.55360184378935
