"ID","reference_area","date","HPIndex","HPIndex_trend_1600","HPIndex_cycle_1600","HPIndex_cycle_1600"
"1239","CZ","Czech Republic",2016-04-01,102.05,104.499953105373,TRUE,-2.44995310537307
"1240","CZ","Czech Republic",2016-07-01,104.44,106.014695852513,TRUE,-1.5746958525134
"1241","CZ","Czech Republic",2016-10-01,108.91,107.566982657178,TRUE,1.34301734282219
"1242","CZ","Czech Republic",2017-01-01,110.66,109.139071756347,TRUE,1.52092824365278
"1243","CZ","Czech Republic",2017-04-01,113.13,110.714060772842,TRUE,2.41593922715806
"1244","CZ","Czech Republic",2017-07-01,114.61,112.275997909634,TRUE,2.33400209036569
"1245","CZ","Czech Republic",2017-10-01,115.09,113.810441331714,TRUE,1.27955866828623
"1246","CZ","Czech Republic",2018-01-01,116.88,115.304407955376,TRUE,1.57559204462368
"1247","CZ","Czech Republic",2018-04-01,119.54,116.745714421086,TRUE,2.7942855789145
"1248","CZ","Czech Republic",2018-07-01,121.82,118.123162114333,TRUE,3.69683788566716
"1249","CZ","Czech Republic",2018-10-01,123.89,119.427298849097,TRUE,4.46270115090346
"1250","CZ","Czech Republic",2019-01-01,124.9,120.650982963033,TRUE,4.24901703696652
"1251","CZ","Czech Republic",2019-04-01,127.01,121.78986198202,TRUE,5.22013801798002
"1252","CZ","Czech Republic",2019-07-01,128.69,122.84223906758,TRUE,5.84776093241979
"1253","DE","Germany",1970-01-01,118.98,123.8096799675,TRUE,-4.8296799674997
"1254","DE","Germany",1970-04-01,123.25,124.697405280147,TRUE,-1.44740528014671
"1255","DE","Germany",1970-07-01,124.32,125.50761705391,TRUE,-1.18761705390986
"1256","DE","Germany",1970-10-01,124.69,126.241612708878,TRUE,-1.55161270887754
"1257","DE","Germany",1971-01-01,125.7,126.89994740448,TRUE,-1.1999474044797
"1258","DE","Germany",1971-04-01,129.81,127.482206542203,TRUE,2.32779345779701
"1259","DE","Germany",1971-07-01,130.51,127.987225556406,TRUE,2.52277444359359
"1260","DE","Germany",1971-10-01,129.72,128.41529475236,TRUE,1.30470524763993
"1261","DE","Germany",1972-01-01,129.69,128.768281169361,TRUE,0.921718830638838
"1262","DE","Germany",1972-04-01,131.43,129.048867287487,TRUE,2.38113271251322
"1263","DE","Germany",1972-07-01,131.02,129.260311661083,TRUE,1.75968833891667
"1264","DE","Germany",1972-10-01,129.81,129.407361052442,TRUE,0.402638947557733
"1265","DE","Germany",1973-01-01,128.82,129.495862029067,TRUE,-0.675862029066991
"1266","DE","Germany",1973-04-01,132.16,129.531912807803,TRUE,2.628087192197
"1267","DE","Germany",1973-07-01,132.17,129.521189191728,TRUE,2.64881080827212
"1268","DE","Germany",1973-10-01,129.71,129.471009538414,TRUE,0.238990461585843
"1269","DE","Germany",1974-01-01,129.41,129.39034771219,TRUE,0.0196522878103735
"1270","DE","Germany",1974-04-01,132.57,129.28832694642,TRUE,3.28167305357954
"1271","DE","Germany",1974-07-01,132.58,129.174082757153,TRUE,3.40591724284721
"1272","DE","Germany",1974-10-01,130.06,129.058801706091,TRUE,1.00119829390874
"1273","DE","Germany",1975-01-01,128.16,128.955799053217,TRUE,-0.795799053217223
"1274","DE","Germany",1975-04-01,127.24,128.879015807446,TRUE,-1.63901580744574
"1275","DE","Germany",1975-07-01,126.37,128.841895603284,TRUE,-2.4718956032836
"1276","DE","Germany",1975-10-01,125.26,128.856857690358,TRUE,-3.59685769035799
"1277","DE","Germany",1976-01-01,123.43,128.934776383544,TRUE,-5.50477638354394
"1278","DE","Germany",1976-04-01,123.87,129.08427796166,TRUE,-5.21427796166026
"1279","DE","Germany",1976-07-01,124.41,129.310548218286,TRUE,-4.90054821828571
"1280","DE","Germany",1976-10-01,125.29,129.615514023273,TRUE,-4.32551402327324
"1281","DE","Germany",1977-01-01,124.43,129.998039403839,TRUE,-5.56803940383935
"1282","DE","Germany",1977-04-01,125.68,130.454284940936,TRUE,-4.77428494093579
"1283","DE","Germany",1977-07-01,127.2,130.976931190887,TRUE,-3.77693119088711
"1284","DE","Germany",1977-10-01,128.4,131.55567478193,TRUE,-3.15567478192983
"1285","DE","Germany",1978-01-01,129.02,132.177851760306,TRUE,-3.15785176030607
"1286","DE","Germany",1978-04-01,130.76,132.828825875519,TRUE,-2.06882587551917
"1287","DE","Germany",1978-07-01,133.47,133.491987219722,TRUE,-0.0219872197223765
"1288","DE","Germany",1978-10-01,135.07,134.149432868897,TRUE,0.920567131103354
"1289","DE","Germany",1979-01-01,135.43,134.783246157011,TRUE,0.646753842989256
"1290","DE","Germany",1979-04-01,138.51,135.37608577249,TRUE,3.13391422750976
"1291","DE","Germany",1979-07-01,139.54,135.911014624913,TRUE,3.6289853750873
"1292","DE","Germany",1979-10-01,139.31,136.373054320248,TRUE,2.93694567975226
"1293","DE","Germany",1980-01-01,139.24,136.749494580325,TRUE,2.49050541967549
"1294","DE","Germany",1980-04-01,140.23,137.029460718022,TRUE,3.20053928197797
"1295","DE","Germany",1980-07-01,141.26,137.203634612107,TRUE,4.05636538789335
"1296","DE","Germany",1980-10-01,142.55,137.264698478396,TRUE,5.28530152160437
"1297","DE","Germany",1981-01-01,141.57,137.207869761074,TRUE,4.36213023892583
"1298","DE","Germany",1981-04-01,143.19,137.031669217778,TRUE,6.15833078222195
"1299","DE","Germany",1981-07-01,142.31,136.737343937543,TRUE,5.57265606245741
"1300","DE","Germany",1981-10-01,140,136.329989966142,TRUE,3.67001003385795
"1301","DE","Germany",1982-01-01,138.26,135.818186259389,TRUE,2.44181374061057
"1302","DE","Germany",1982-04-01,136.71,135.212805529369,TRUE,1.49719447063075
"1303","DE","Germany",1982-07-01,135.16,134.526246621754,TRUE,0.633753378246382
"1304","DE","Germany",1982-10-01,133.59,133.771844128759,TRUE,-0.181844128758968
"1305","DE","Germany",1983-01-01,132.73,132.963328738463,TRUE,-0.233328738463001
"1306","DE","Germany",1983-04-01,132.98,132.114317486363,TRUE,0.865682513636983
"1307","DE","Germany",1983-07-01,131.91,131.238281577495,TRUE,0.671718422505194
"1308","DE","Germany",1983-10-01,130.03,130.349233268465,TRUE,-0.319233268465183
"1309","DE","Germany",1984-01-01,127.74,129.461604639895,TRUE,-1.72160463989498
"1310","DE","Germany",1984-04-01,126.47,128.589628251612,TRUE,-2.11962825161228
"1311","DE","Germany",1984-07-01,125.67,127.746460660545,TRUE,-2.07646066054521
"1312","DE","Germany",1984-10-01,124.42,126.943933655965,TRUE,-2.52393365596467
"1313","DE","Germany",1985-01-01,122.81,126.192581239229,TRUE,-3.38258123922866
"1314","DE","Germany",1985-04-01,121.82,125.50135995316,TRUE,-3.68135995316021
"1315","DE","Germany",1985-07-01,122.31,124.877112227308,TRUE,-2.56711222730786
"1316","DE","Germany",1985-10-01,122.07,124.324379641249,TRUE,-2.25437964124944
"1317","DE","Germany",1986-01-01,121.88,123.846099329421,TRUE,-1.96609932942069
"1318","DE","Germany",1986-04-01,122.86,123.443799438982,TRUE,-0.583799438981572
"1319","DE","Germany",1986-07-01,123.2,123.117779305011,TRUE,0.0822206949888198
"1320","DE","Germany",1986-10-01,122.96,122.867973387939,TRUE,0.0920266120607778
"1321","DE","Germany",1987-01-01,121.55,122.69436753613,TRUE,-1.14436753612979
"1322","DE","Germany",1987-04-01,121.13,122.59700511458,TRUE,-1.46700511457962
"1323","DE","Germany",1987-07-01,121.12,122.575214258575,TRUE,-1.45521425857511
"1324","DE","Germany",1987-10-01,121.46,122.627406225206,TRUE,-1.16740622520626
"1325","DE","Germany",1988-01-01,121.03,122.751082762651,TRUE,-1.72108276265142
"1326","DE","Germany",1988-04-01,121.62,122.943015990198,TRUE,-1.3230159901981
"1327","DE","Germany",1988-07-01,122.35,123.198902350407,TRUE,-0.84890235040713
"1328","DE","Germany",1988-10-01,122.23,123.513611400846,TRUE,-1.28361140084563
"1329","DE","Germany",1989-01-01,121.36,123.881482135112,TRUE,-2.52148213511158
"1330","DE","Germany",1989-04-01,121.29,124.296051289677,TRUE,-3.00605128967749
"1331","DE","Germany",1989-07-01,122.98,124.749279674681,TRUE,-1.76927967468141
"1332","DE","Germany",1989-10-01,124.13,125.231249318205,TRUE,-1.10124931820533
"1333","DE","Germany",1990-01-01,126.06,125.730936448535,TRUE,0.329063551465396
"1334","DE","Germany",1990-04-01,128.79,126.236629013131,TRUE,2.55337098686933
"1335","DE","Germany",1990-07-01,129.94,126.736820624175,TRUE,3.20317937582534
"1336","DE","Germany",1990-10-01,129.27,127.221600750714,TRUE,2.04839924928554
"1337","DE","Germany",1991-01-01,129.79,127.683060848908,TRUE,2.10693915109206
"1338","DE","Germany",1991-04-01,131.12,128.114572624443,TRUE,3.00542737555651
"1339","DE","Germany",1991-07-01,130.21,128.510824619979,TRUE,1.69917538002065
"1340","DE","Germany",1991-10-01,128.92,128.868383770283,TRUE,0.0516162297167284
"1341","DE","Germany",1992-01-01,129.18,129.184878994735,TRUE,-0.00487899473543507
"1342","DE","Germany",1992-04-01,129.86,129.45797147286,TRUE,0.402028527140203
"1343","DE","Germany",1992-07-01,130.61,129.685319334808,TRUE,0.924680665191573
"1344","DE","Germany",1992-10-01,130.76,129.864831978563,TRUE,0.89516802143703
"1345","DE","Germany",1993-01-01,129.2,129.994996727521,TRUE,-0.794996727520669
"1346","DE","Germany",1993-04-01,129.63,130.074860385092,TRUE,-0.444860385092312
"1347","DE","Germany",1993-07-01,129.82,130.102972881734,TRUE,-0.282972881734025
"1348","DE","Germany",1993-10-01,130.7,130.077606110161,TRUE,0.622393889838918
"1349","DE","Germany",1994-01-01,130.5,129.996855105038,TRUE,0.503144894962105
"1350","DE","Germany",1994-04-01,131.37,129.85920389721,TRUE,1.51079610279027
"1351","DE","Germany",1994-07-01,131.62,129.663450983082,TRUE,1.9565490169185
"1352","DE","Germany",1994-10-01,131.59,129.409339106622,TRUE,2.18066089337793
"1353","DE","Germany",1995-01-01,130.65,129.097833854936,TRUE,1.55216614506392
"1354","DE","Germany",1995-04-01,130.74,128.731263728187,TRUE,2.00873627181346
"1355","DE","Germany",1995-07-01,129.93,128.312927330377,TRUE,1.6170726696229
"1356","DE","Germany",1995-10-01,129.75,127.847378725681,TRUE,1.9026212743189
"1357","DE","Germany",1996-01-01,128,127.340182648691,TRUE,0.659817351309371
"1358","DE","Germany",1996-04-01,127.05,126.798092972294,TRUE,0.251907027705798
"1359","DE","Germany",1996-07-01,126.3,126.228275955225,TRUE,0.0717240447751664
"1360","DE","Germany",1996-10-01,125.51,125.638055298108,TRUE,-0.128055298107853
"1361","DE","Germany",1997-01-01,123.64,125.034799529097,TRUE,-1.39479952909664
"1362","DE","Germany",1997-04-01,122.86,124.425797141783,TRUE,-1.56579714178319
"1363","DE","Germany",1997-07-01,121.26,123.817464880054,TRUE,-2.55746488005381
"1364","DE","Germany",1997-10-01,120.84,123.215240864581,TRUE,-2.37524086458126
"1365","DE","Germany",1998-01-01,120.11,122.622964800488,TRUE,-2.51296480048819
"1366","DE","Germany",1998-04-01,120,122.042991867357,TRUE,-2.04299186735693
"1367","DE","Germany",1998-07-01,119.52,121.47610664177,TRUE,-1.95610664176951
"1368","DE","Germany",1998-10-01,119.96,120.921816830391,TRUE,-0.961816830390845
"1369","DE","Germany",1999-01-01,119.84,120.378407573235,TRUE,-0.538407573234721
"1370","DE","Germany",1999-04-01,119.26,119.843562874796,TRUE,-0.583562874795987
"1371","DE","Germany",1999-07-01,118.9,119.314630234836,TRUE,-0.414630234836196
"1372","DE","Germany",1999-10-01,119.11,118.78859242632,TRUE,0.321407573679863
"1373","DE","Germany",2000-01-01,118.67,118.262173078316,TRUE,0.40782692168419
"1374","DE","Germany",2000-04-01,118.78,117.732296699625,TRUE,1.04770330037519
"1375","DE","Germany",2000-07-01,118.06,117.196142690875,TRUE,0.863857309125223
"1376","DE","Germany",2000-10-01,117.69,116.651545267256,TRUE,1.03845473274396
"1377","DE","Germany",2001-01-01,116.94,116.096878554777,TRUE,0.843121445222806
"1378","DE","Germany",2001-04-01,115.82,115.531165713655,TRUE,0.288834286345235
"1379","DE","Germany",2001-07-01,115.53,114.953956855009,TRUE,0.576043144991473
"1380","DE","Germany",2001-10-01,115.18,114.364982611387,TRUE,0.815017388612731
"1381","DE","Germany",2002-01-01,114.06,113.764333642305,TRUE,0.295666357694643
"1382","DE","Germany",2002-04-01,113.69,113.152609993145,TRUE,0.537390006854935
"1383","DE","Germany",2002-07-01,113.3,112.530596500762,TRUE,0.769403499237796
"1384","DE","Germany",2002-10-01,112.89,111.899413870767,TRUE,0.990586129233108
"1385","DE","Germany",2003-01-01,111.55,111.260663685956,TRUE,0.289336314043751
"1386","DE","Germany",2003-04-01,111.24,110.616566645458,TRUE,0.623433354541802
"1387","DE","Germany",2003-07-01,110.42,109.969524283597,TRUE,0.450475716403119
"1388","DE","Germany",2003-10-01,109.71,109.322327780543,TRUE,0.387672219456888
"1389","DE","Germany",2004-01-01,108.44,108.67804986379,TRUE,-0.23804986379038
"1390","DE","Germany",2004-04-01,107.78,108.040005555969,TRUE,-0.260005555969371
"1391","DE","Germany",2004-07-01,107.21,107.411361098546,TRUE,-0.201361098545917
"1392","DE","Germany",2004-10-01,106.54,106.795120229513,TRUE,-0.255120229513309
"1393","DE","Germany",2005-01-01,106.08,106.194160836178,TRUE,-0.114160836178343
"1394","DE","Germany",2005-04-01,105.15,105.611201355704,TRUE,-0.461201355704233
"1395","DE","Germany",2005-07-01,104.3,105.048888874732,TRUE,-0.748888874731691
"1396","DE","Germany",2005-10-01,104.08,104.509582229054,TRUE,-0.42958222905412
"1397","DE","Germany",2006-01-01,102.59,103.995172198918,TRUE,-1.40517219891818
"1398","DE","Germany",2006-04-01,103.61,103.507281075677,TRUE,0.10271892432263
"1399","DE","Germany",2006-07-01,104.14,103.046652918061,TRUE,1.09334708193919
"1400","DE","Germany",2006-10-01,103.08,102.614095984125,TRUE,0.465904015874571
"1401","DE","Germany",2007-01-01,101.62,102.211101873854,TRUE,-0.591101873854328
"1402","DE","Germany",2007-04-01,100.72,101.839453377241,TRUE,-1.11945337724052
"1403","DE","Germany",2007-07-01,100.82,101.500563845606,TRUE,-0.680563845605832
"1404","DE","Germany",2007-10-01,100.14,101.195146971911,TRUE,-1.0551469719113
"1405","DE","Germany",2008-01-01,101.59,100.923491096715,TRUE,0.666508903285433
"1406","DE","Germany",2008-04-01,101.73,100.685225093716,TRUE,1.04477490628429
"1407","DE","Germany",2008-07-01,100.63,100.480394404679,TRUE,0.14960559532058
"1408","DE","Germany",2008-10-01,101.92,100.309697455687,TRUE,1.6103025443132
"1409","DE","Germany",2009-01-01,101.69,100.173926176316,TRUE,1.51607382368393
"1410","DE","Germany",2009-04-01,100.19,100.074878935236,TRUE,0.115121064764395
"1411","DE","Germany",2009-07-01,99.97,100.015301647254,TRUE,-0.0453016472535808
"1412","DE","Germany",2009-10-01,100.27,99.9980121778437,TRUE,0.271987822156333
"1413","DE","Germany",2010-01-01,99.14,100.02580007895,TRUE,-0.885800078949984
"1414","DE","Germany",2010-04-01,99.84,100.101624894906,TRUE,-0.261624894905637
"1415","DE","Germany",2010-07-01,100.5,100.227892544994,TRUE,0.27210745500588
"1416","DE","Germany",2010-10-01,100.51,100.40684543294,TRUE,0.103154567060258
"1417","DE","Germany",2011-01-01,100.18,100.640896029626,TRUE,-0.460896029626213
"1418","DE","Germany",2011-04-01,99.94,100.932521277542,TRUE,-0.992521277541599
"1419","DE","Germany",2011-07-01,100.73,101.283910059156,TRUE,-0.553910059155527
"1420","DE","Germany",2011-10-01,100.48,101.696630931139,TRUE,-1.21663093113919
"1421","DE","Germany",2012-01-01,100.62,102.171906256377,TRUE,-1.55190625637674
"1422","DE","Germany",2012-04-01,101.53,102.71019800342,TRUE,-1.18019800342026
"1423","DE","Germany",2012-07-01,101.35,103.310998199412,TRUE,-1.9609981994118
"1424","DE","Germany",2012-10-01,101.77,103.973061247741,TRUE,-2.20306124774108
"1425","DE","Germany",2013-01-01,102.25,104.693915927923,TRUE,-2.44391592792336
"1426","DE","Germany",2013-04-01,103.01,105.469714106194,TRUE,-2.45971410619396
"1427","DE","Germany",2013-07-01,103.33,106.295080201333,TRUE,-2.96508020133336
"1428","DE","Germany",2013-10-01,102.79,107.163101310805,TRUE,-4.37310131080548
"1429","DE","Germany",2014-01-01,103.33,108.065011356949,TRUE,-4.73501135694859
"1430","DE","Germany",2014-04-01,105.19,108.989311073782,TRUE,-3.79931107378162
"1431","DE","Germany",2014-07-01,105.33,109.921541813225,TRUE,-4.5915418132254
"1432","DE","Germany",2014-10-01,105.61,110.84487035778,TRUE,-5.23487035777967
"1433","DE","Germany",2015-01-01,107.79,111.739593776312,TRUE,-3.94959377631154
"1434","DE","Germany",2015-04-01,108.73,112.582737343713,TRUE,-3.8527373437132
"1435","DE","Germany",2015-07-01,109.07,113.348857838767,TRUE,-4.27885783876731
"1436","DE","Germany",2015-10-01,111.31,114.010104079417,TRUE,-2.70010407941666
"1437","DE","Germany",2016-01-01,114.12,114.535950597455,TRUE,-0.415950597454852
"1438","DE","Germany",2016-04-01,116.2,114.894184359626,TRUE,1.30581564037406
"1439","DE","Germany",2016-07-01,117.67,115.052332363551,TRUE,2.61766763644937
"1440","DE","Germany",2016-10-01,119.41,114.978737741624,TRUE,4.43126225837585
"1441","DE","Germany",2017-01-01,119.84,114.643379668516,TRUE,5.19662033148443
"1442","DE","Germany",2017-04-01,121.24,114.019006857805,TRUE,7.22099314219511
"1443","DE","Germany",2017-07-01,122.41,113.081615910779,TRUE,9.32838408922096
"1444","DE","Germany",2017-10-01,125.11,111.81171654944,TRUE,13.2982834505604
"1445","DE","Germany",2018-01-01,126.2,110.195648735843,TRUE,16.0043512641569
"1446","DE","Germany",2018-04-01,127.09,108.228063859203,TRUE,18.8619361407969
"1447","DE","Germany",2018-07-01,128.62,105.913616028273,TRUE,22.7063839717267
"1448","DE","Germany",2018-10-01,130.35,103.268748061896,TRUE,27.0812519381042
"1449","DE","Germany",2019-01-01,130.97,100.324094268894,TRUE,30.6459057311064
"1450","DE","Germany",2019-04-01,131.68,97.1272147405524,TRUE,34.5527852594476
"1451","DE","Germany",2019-07-01,133.01,93.7448232592391,TRUE,39.2651767407609
"1452","DK","Denmark",1970-01-01,54.47,90.2652290981083,TRUE,-35.7952290981083
"1453","DK","Denmark",1970-04-01,53.67,86.801282265777,TRUE,-33.131282265777
"1454","DK","Denmark",1970-07-01,52.17,83.4434607526765,TRUE,-31.2734607526765
"1455","DK","Denmark",1970-10-01,51.39,80.2615354978217,TRUE,-28.8715354978217
"1456","DK","Denmark",1971-01-01,55.97,77.3057315272569,TRUE,-21.3357315272569
"1457","DK","Denmark",1971-04-01,55.24,74.6082291573404,TRUE,-19.3682291573404
"1458","DK","Denmark",1971-07-01,56.04,72.1878738722261,TRUE,-16.1478738722261
"1459","DK","Denmark",1971-10-01,57.94,70.0514060128443,TRUE,-12.1114060128443
"1460","DK","Denmark",1972-01-01,60.73,68.1954734989551,TRUE,-7.46547349895507
"1461","DK","Denmark",1972-04-01,62.23,66.6091546215609,TRUE,-4.37915462156089
"1462","DK","Denmark",1972-07-01,61.7,65.2768617507272,TRUE,-3.5768617507272
"1463","DK","Denmark",1972-10-01,63.07,64.1802702848809,TRUE,-1.11027028488095
"1464","DK","Denmark",1973-01-01,65.04,63.2988200838547,TRUE,1.74117991614526
"1465","DK","Denmark",1973-04-01,64.8,62.6112570885531,TRUE,2.18874291144693
"1466","DK","Denmark",1973-07-01,66.34,62.0974154773283,TRUE,4.24258452267168
"1467","DK","Denmark",1973-10-01,65.53,61.7384973928526,TRUE,3.79150260714738
"1468","DK","Denmark",1974-01-01,63.17,61.5183565931244,TRUE,1.65164340687565
"1469","DK","Denmark",1974-04-01,58.79,61.4232165252716,TRUE,-2.63321652527162
"1470","DK","Denmark",1974-07-01,57.27,61.4403329135518,TRUE,-4.17033291355177
"1471","DK","Denmark",1974-10-01,59.09,61.555315721894,TRUE,-2.46531572189396
"1472","DK","Denmark",1975-01-01,62.31,61.7511684561563,TRUE,0.558831543843752
"1473","DK","Denmark",1975-04-01,63.04,62.0093537998705,TRUE,1.03064620012946
"1474","DK","Denmark",1975-07-01,65.12,62.3116837062836,TRUE,2.80831629371637
"1475","DK","Denmark",1975-10-01,65.47,62.6406142825175,TRUE,2.82938571748252
"1476","DK","Denmark",1976-01-01,65.58,62.9803568333775,TRUE,2.59964316662245
"1477","DK","Denmark",1976-04-01,63.77,63.3168910297427,TRUE,0.45310897025729
"1478","DK","Denmark",1976-07-01,64.06,63.637821319471,TRUE,0.422178680529008
"1479","DK","Denmark",1976-10-01,64.25,63.9310353435269,TRUE,0.318964656473142
"1480","DK","Denmark",1977-01-01,63.79,64.1846846045501,TRUE,-0.3946846045501
"1481","DK","Denmark",1977-04-01,65.72,64.3871199580908,TRUE,1.33288004190923
"1482","DK","Denmark",1977-07-01,66.54,64.5264455818211,TRUE,2.01355441817891
"1483","DK","Denmark",1977-10-01,66.55,64.5915987034394,TRUE,1.95840129656055
"1484","DK","Denmark",1978-01-01,67.97,64.5727750221557,TRUE,3.39722497784427
"1485","DK","Denmark",1978-04-01,69.53,64.46139423799,TRUE,5.06860576201001
"1486","DK","Denmark",1978-07-01,70.43,64.2509993165736,TRUE,6.17900068342641
"1487","DK","Denmark",1978-10-01,69.11,63.938301102139,TRUE,5.17169889786104
"1488","DK","Denmark",1979-01-01,70.12,63.5238723143459,TRUE,6.59612768565407
"1489","DK","Denmark",1979-04-01,71.49,63.0115179846653,TRUE,8.47848201533472
"1490","DK","Denmark",1979-07-01,69.1,62.4091657243713,TRUE,6.69083427562865
"1491","DK","Denmark",1979-10-01,67.23,61.7300421959982,TRUE,5.49995780400183
"1492","DK","Denmark",1980-01-01,64.4,60.9915558335019,TRUE,3.40844416649814
"1493","DK","Denmark",1980-04-01,60.62,60.2145525444662,TRUE,0.405447455533789
"1494","DK","Denmark",1980-07-01,59.98,59.422008514079,TRUE,0.557991485921029
"1495","DK","Denmark",1980-10-01,58.91,58.6371533321877,TRUE,0.272846667812324
"1496","DK","Denmark",1981-01-01,57.07,57.8835653333186,TRUE,-0.813565333318557
"1497","DK","Denmark",1981-04-01,52.54,57.1849933811652,TRUE,-4.6449933811652
"1498","DK","Denmark",1981-07-01,49.43,56.5646778610878,TRUE,-7.13467786108777
"1499","DK","Denmark",1981-10-01,49.22,56.0429560375833,TRUE,-6.8229560375833
"1500","DK","Denmark",1982-01-01,47.79,55.6357060014858,TRUE,-7.84570600148577
"1501","DK","Denmark",1982-04-01,47.08,55.3545414961055,TRUE,-8.27454149610553
"1502","DK","Denmark",1982-07-01,44.87,55.206172698502,TRUE,-10.336172698502
"1503","DK","Denmark",1982-10-01,44.82,55.1921381972995,TRUE,-10.3721381972995
"1504","DK","Denmark",1983-01-01,48.25,55.3075164731858,TRUE,-7.05751647318584
"1505","DK","Denmark",1983-04-01,53.57,55.5409034204756,TRUE,-1.97090342047557
"1506","DK","Denmark",1983-07-01,53.65,55.8764839856872,TRUE,-2.22648398568723
"1507","DK","Denmark",1983-10-01,54.08,56.297211300702,TRUE,-2.21721130070202
"1508","DK","Denmark",1984-01-01,56.32,56.7846469449097,TRUE,-0.464646944909731
"1509","DK","Denmark",1984-04-01,56.5,57.3189667406372,TRUE,-0.818966740637173
"1510","DK","Denmark",1984-07-01,56.56,57.8800561058709,TRUE,-1.32005610587095
"1511","DK","Denmark",1984-10-01,58.18,58.4472886043846,TRUE,-0.267288604384554
"1512","DK","Denmark",1985-01-01,59.77,58.9992127648853,TRUE,0.770787235114732
"1513","DK","Denmark",1985-04-01,61.56,59.5142100607027,TRUE,2.04578993929727
"1514","DK","Denmark",1985-07-01,66.01,59.9711437071884,TRUE,6.03885629281158
"1515","DK","Denmark",1985-10-01,67.05,60.3501555384059,TRUE,6.69984446159406
"1516","DK","Denmark",1986-01-01,70.87,60.635161673602,TRUE,10.234838326398
"1517","DK","Denmark",1986-04-01,68.89,60.8142656348114,TRUE,8.07573436518856
"1518","DK","Denmark",1986-07-01,67.06,60.8819677180237,TRUE,6.17803228197629
"1519","DK","Denmark",1986-10-01,67.32,60.8378155532058,TRUE,6.48218444679416
"1520","DK","Denmark",1987-01-01,62.56,60.6852180405017,TRUE,1.87478195949829
"1521","DK","Denmark",1987-04-01,61.49,60.431635445334,TRUE,1.05836455466603
"1522","DK","Denmark",1987-07-01,60.63,60.0856997718501,TRUE,0.544300228149886
"1523","DK","Denmark",1987-10-01,59.39,59.6567045020444,TRUE,-0.266704502044355
"1524","DK","Denmark",1988-01-01,59.47,59.1542833055534,TRUE,0.315716694446621
"1525","DK","Denmark",1988-04-01,58.46,58.5879031617003,TRUE,-0.12790316170026
"1526","DK","Denmark",1988-07-01,59.27,57.967228372742,TRUE,1.30277162725804
"1527","DK","Denmark",1988-10-01,58.94,57.3018433014594,TRUE,1.63815669854062
"1528","DK","Denmark",1989-01-01,57.65,56.6021465429006,TRUE,1.04785345709936
"1529","DK","Denmark",1989-04-01,56.8,55.8795605400503,TRUE,0.920439459949726
"1530","DK","Denmark",1989-07-01,55.43,55.1461626443035,TRUE,0.283837355696484
"1531","DK","Denmark",1989-10-01,53.9,54.4146054817181,TRUE,-0.514605481718114
"1532","DK","Denmark",1990-01-01,51.53,53.6977190766991,TRUE,-2.16771907669908
"1533","DK","Denmark",1990-04-01,51.37,53.0080118252254,TRUE,-1.63801182522541
"1534","DK","Denmark",1990-07-01,49.74,52.3566372988531,TRUE,-2.61663729885311
"1535","DK","Denmark",1990-10-01,48.95,51.7537253117475,TRUE,-2.80372531174748
"1536","DK","Denmark",1991-01-01,49.95,51.2077702797621,TRUE,-1.25777027976206
"1537","DK","Denmark",1991-04-01,50.07,50.7255142904304,TRUE,-0.655514290430425
"1538","DK","Denmark",1991-07-01,49.71,50.3129133248614,TRUE,-0.602913324861376
"1539","DK","Denmark",1991-10-01,49.65,49.9755136677323,TRUE,-0.325513667732281
"1540","DK","Denmark",1992-01-01,49.21,49.7184847828923,TRUE,-0.508484782892296
"1541","DK","Denmark",1992-04-01,48.7,49.5467926881484,TRUE,-0.846792688148376
"1542","DK","Denmark",1992-07-01,47.78,49.4650855983181,TRUE,-1.68508559831808
"1543","DK","Denmark",1992-10-01,46.42,49.4774824827889,TRUE,-3.05748248278894
"1544","DK","Denmark",1993-01-01,45.84,49.5870491324495,TRUE,-3.74704913244945
"1545","DK","Denmark",1993-04-01,45.18,49.7949404116365,TRUE,-4.61494041163648
"1546","DK","Denmark",1993-07-01,47.22,50.099969278979,TRUE,-2.87996927897895
"1547","DK","Denmark",1993-10-01,49.7,50.4980643553487,TRUE,-0.798064355348686
"1548","DK","Denmark",1994-01-01,52.4,50.983354280818,TRUE,1.41664571918203
"1549","DK","Denmark",1994-04-01,51.95,51.5494689052373,TRUE,0.400531094762727
"1550","DK","Denmark",1994-07-01,51.03,52.1909234820313,TRUE,-1.16092348203129
"1551","DK","Denmark",1994-10-01,51.49,52.9024835965591,TRUE,-1.41248359655911
"1552","DK","Denmark",1995-01-01,52.42,53.6781892570034,TRUE,-1.25818925700344
"1553","DK","Denmark",1995-04-01,53.85,54.5111976692992,TRUE,-0.661197669299163
"1554","DK","Denmark",1995-07-01,55.22,55.3938796710956,TRUE,-0.173879671095555
"1555","DK","Denmark",1995-10-01,56.51,56.3181928514986,TRUE,0.191807148501432
"1556","DK","Denmark",1996-01-01,57.1,57.2759861248197,TRUE,-0.175986124819737
"1557","DK","Denmark",1996-04-01,57.96,58.2592282848384,TRUE,-0.299228284838378
"1558","DK","Denmark",1996-07-01,59.54,59.2597781340058,TRUE,0.280221865994179
"1559","DK","Denmark",1996-10-01,61.59,60.2693074570954,TRUE,1.32069254290463
"1560","DK","Denmark",1997-01-01,63,61.2796631775466,TRUE,1.72033682245343
