"ID","date","HPI","PDI","HPinc"
"597","Croatia","1990:Q3",0.455314009661835,0.129328257253266,3.52060732381312
"598","Croatia","1990:Q4",0.615942028985507,0.159106502818446,3.87125615907949
"599","Croatia","1991:Q1",0.591787439613526,0.129700538444226,4.56272153309531
"600","Croatia","1991:Q2",0.814009661835749,0.156320418041923,5.20731502661055
"601","Croatia","1991:Q3",1.18357487922705,0.199377528739627,5.93635043381802
"602","Croatia","1991:Q4",1.81159420289855,0.269106032243778,6.7318974152815
"603","Croatia","1992:Q1",3.28502415458937,0.358254143715993,9.16953568356653
"604","Croatia","1992:Q2",5.27777777777778,0.556979371316238,9.47571498977688
"605","Croatia","1992:Q3",8.42995169082125,0.942542470998232,8.94384279776085
"606","Croatia","1992:Q4",13.4057971014492,1.73610879499793,7.72174943187543
"607","Croatia","1993:Q1",25.4830917874396,5.81445508183197,4.38271367287106
"608","Croatia","1993:Q2",37.3188405797101,10.334221109945,3.61119044993113
"609","Croatia","1993:Q3",50,16.2826404989739,3.07075501686295
"610","Croatia","1993:Q4",60.7487922705314,22.74314426167,2.67108151676784
"611","Croatia","1994:Q1",49.1545893719807,22.4226994231899,2.19217982831917
"612","Croatia","1994:Q2",52.7777777777778,26.9623886460407,1.95745927672206
"613","Croatia","1994:Q3",56.0386473429951,31.4843676534459,1.77988797360717
"614","Croatia","1994:Q4",58.5748792270531,35.7024447398694,1.64064056828136
"615","Croatia","1995:Q1",59.0579710144927,38.0687101905829,1.55135203475063
"616","Croatia","1995:Q2",60.7487922705314,41.2386305876579,1.47310401448472
"617","Croatia","1995:Q3",62.3188405797101,43.9448019467311,1.41811631453594
"618","Croatia","1995:Q4",63.5265700483092,46.0657929287482,1.37903997759397
"619","Croatia","1996:Q1",64.3719806763285,45.2636024391838,1.42215769862372
"620","Croatia","1996:Q2",65.3381642512077,46.8107164672919,1.39579500554882
"621","Croatia","1996:Q3",66.183574879227,48.5509833221398,1.36317681642189
"622","Croatia","1996:Q4",66.7874396135265,50.5018777900462,1.32247438186725
"623","Croatia","1997:Q1",67.0289855072464,53.3686190911656,1.2559625234587
"624","Croatia","1997:Q2",66.9082125603864,55.5475555351146,1.20452127759412
"625","Croatia","1997:Q3",69.927536231884,57.6840733224132,1.2122503180564
"626","Croatia","1997:Q4",71.7391304347826,59.7666142639021,1.20032113778464
"627","Croatia","1998:Q1",74.1545893719806,62.6259162135245,1.18408789612193
"628","Croatia","1998:Q2",73.7922705314009,64.2431957405622,1.14863947350006
"629","Croatia","1998:Q3",74.0338164251207,65.3972007882798,1.13206399559519
"630","Croatia","1998:Q4",73.1884057971014,66.0617668853739,1.10787841814908
"631","Croatia","1999:Q1",72.5845410628019,64.2125180084608,1.13037992145454
"632","Croatia","1999:Q2",74.6376811594203,64.6667943707856,1.15418866646557
"633","Croatia","1999:Q3",74.8792270531401,65.4264590335314,1.14447928497497
"634","Croatia","1999:Q4",75.3623188405797,66.5021042133599,1.13323209441303
"635","Croatia","2000:Q1",76.9323671497584,69.1769213049178,1.11211030642223
"636","Croatia","2000:Q2",75.2415458937198,70.444546436905,1.06809610820777
"637","Croatia","2000:Q3",70.8937198067633,71.5366620113679,0.991012409769659
"638","Croatia","2000:Q4",68.5990338164251,72.4444401492432,0.946919234590037
"639","Croatia","2001:Q1",76.4492753623188,71.804850585675,1.06468121218499
"640","Croatia","2001:Q2",77.4154589371981,72.8567203782571,1.0625712842312
"641","Croatia","2001:Q3",70.6521739130435,74.272595231605,0.951254950668252
"642","Croatia","2001:Q4",72.5845410628019,76.0729274937274,0.954144180513979
"643","Croatia","2002:Q1",83.8164251207729,79.7879759022617,1.05048942742257
"644","Croatia","2002:Q2",75.2415458937198,81.8685245340351,0.919053400827319
"645","Croatia","2002:Q3",78.1400966183575,83.7592045652398,0.932913546922409
"646","Croatia","2002:Q4",76.5700483091787,85.4444901207455,0.896137927688188
"647","Croatia","2003:Q1",79.2270531400966,86.3107141219161,0.917928370146334
"648","Croatia","2003:Q2",79.5893719806763,87.7789569931792,0.906702183609458
"649","Croatia","2003:Q3",86.9565217391304,89.2594975775176,0.974199094764261
"650","Croatia","2003:Q4",77.7777777777778,90.7521039980952,0.857035532525067
"651","Croatia","2004:Q1",84.0579710144927,92.3622746011251,0.910089875736654
"652","Croatia","2004:Q2",89.0096618357488,93.8370120686654,0.948556010826686
"653","Croatia","2004:Q3",91.3043478260869,95.2780392283264,0.958293732381322
"654","Croatia","2004:Q4",95.1690821256038,96.6830858931724,0.98434055188059
"655","Croatia","2005:Q1",97.7053140096618,97.7968312426162,0.999064210651904
"656","Croatia","2005:Q2",99.0338164251208,99.2223382146418,0.998100006582054
"657","Croatia","2005:Q3",100.241545893719,100.712189434511,0.995326846298997
"658","Croatia","2005:Q4",103.019323671497,102.26864110823,1.00734030055677
"659","Croatia","2006:Q1",115.096618357487,104.095690804884,1.10568091212558
"660","Croatia","2006:Q2",112.31884057971,105.713885945735,1.06247953686392
"661","Croatia","2006:Q3",121.980676328502,107.320412646437,1.13660275170915
"662","Croatia","2006:Q4",121.980676328502,108.913981058485,1.11997261639899
"663","Croatia","2007:Q1",130.434782608695,109.837027902709,1.18753015353102
"664","Croatia","2007:Q2",131.642512077294,111.611412859293,1.17947178254301
"665","Croatia","2007:Q3",131.642512077294,113.565089295421,1.15918116116518
"666","Croatia","2007:Q4",134.057971014492,115.791180482446,1.15775632009223
"667","Croatia","2008:Q1",132.680626813893,120.360196537022,1.10236299566926
"668","Croatia","2008:Q2",132.913715833314,122.36598873613,1.08619819286492
"669","Croatia","2008:Q3",135.265795937798,123.84768424193,1.09219479367546
"670","Croatia","2008:Q4",132.691221769252,124.79422566446,1.06328014026887
"671","Croatia","2009:Q1",130.328546708807,123.694467495152,1.05363278849893
"672","Croatia","2009:Q2",124.151687695139,123.971460537929,1.00145377941365
"673","Croatia","2009:Q3",121.365214417782,124.325004655806,0.976193121840468
"674","Croatia","2009:Q4",121.31223964038,124.599570319647,0.973616837756072
"675","Croatia","2010:Q1",118.398626898206,124.569886452943,0.950459459099947
"676","Croatia","2010:Q2",118.599931051099,124.979913755254,0.948951935455414
"677","Croatia","2010:Q3",117.211991890275,125.428259231634,0.934494288673929
"678","Croatia","2010:Q4",116.925928093664,125.950422282689,0.928348837380076
"679","Croatia","2011:Q1",116.078331659578,127.297816663701,0.911864277815833
"680","Croatia","2011:Q2",116.43856014406,127.971054552537,0.90988200848386
"681","Croatia","2011:Q3",117.159017113037,128.521383637747,0.911591626209564
"682","Croatia","2011:Q4",116.819978539402,128.933745327504,0.906046576423171
"683","Croatia","2012:Q1",116.110116525753,129.094083509655,0.899422447327488
"684","Croatia","2012:Q2",114.372543835814,129.327211143445,0.884365655337268
"685","Croatia","2012:Q3",113.895770841384,129.398087379165,0.880196710386022
"686","Croatia","2012:Q4",110.314675907263,129.392383162523,0.852559271349864
"687","Croatia","2013:Q1",108.799597281187,128.959475214495,0.843672766969805
"688","Croatia","2013:Q2",109.329345052414,128.936730993513,0.847930176373981
"689","Croatia","2013:Q3",109.181015676421,129.068565676922,0.845914844592892
"690","Croatia","2013:Q4",108.079140312095,129.255664816799,0.836165598353321
"691","Croatia","2014:Q1",108.026165534956,129.198431537028,0.836125982721361
"692","Croatia","2014:Q2",108.947926656926,129.532852868419,0.841083356417669
"693","Croatia","2014:Q3",106.871315393411,130.089040231052,0.821524359035905
"694","Croatia","2014:Q4",106.023718959277,130.777324465247,0.81071943773748
"695","Croatia","2015:Q1",107.136189278888,132.904040238611,0.806116872643899
"696","Croatia","2015:Q2",105.239692257669,134.044186227801,0.785111948673549
"697","Croatia","2015:Q3",105.282072079325,134.988274562314,0.779934941910263
"698","Croatia","2015:Q4",106.140263468919,135.911760904619,0.780949807157651
"699","Croatia","2016:Q1",107.782481559983,136.846898465524,0.787613623462111
"700","Croatia","2016:Q2",107.252733788809,137.807819045215,0.778277564596093
"701","Croatia","2016:Q3",108.386394019361,138.747848425483,0.78117531370277
"702","Croatia","2016:Q4",108.036760490381,139.676576309301,0.773478011453713
"703","Croatia","2017:Q1",108.608888083555,140.540786705775,0.7727926577708
"704","Croatia","2017:Q2",112.486641769564,141.45968017924,0.795185183700649
"705","Croatia","2017:Q3",112.995199630393,142.37538780024,0.793642787396169
"706","Croatia","2017:Q4",117.031877647823,143.298266033573,0.816701282487283
"707","Croatia","2018:Q1",118.229107611163,144.228384823403,0.819735364546485
"708","Croatia","2018:Q2",118.101968146266,145.155031991112,0.81362641395372
"709","Croatia","2018:Q3",121.502948838108,146.042526980996,0.831969641650468
"710","Croatia","2018:Q4",122.901482954694,147.024441852073,0.835925519638088
"711","Croatia","2019:Q1",126.630907264752,147.967240815387,0.855803666858562
"712","Croatia","2019:Q2",126.630907264752,148.922919920727,0.850311740678727
"713","Denmark","1975:Q1",15.7680522825406,19.2940724203959,0.817248527888393
"714","Denmark","1975:Q2",16.1885159209258,20.1335368134804,0.804057234002065
"715","Denmark","1975:Q3",17.0030760912373,20.948118215984,0.811675584218514
"716","Denmark","1975:Q4",17.1330952653737,21.7375010621118,0.788181457308194
"717","Denmark","1976:Q1",17.6442900158868,22.5013905196812,0.784142206698468
"718","Denmark","1976:Q2",17.6924575077292,23.2395128538373,0.761309310526611
"719","Denmark","1976:Q3",18.115513586342,23.9516157472529,0.756337851170635
"720","Denmark","1976:Q4",18.9703456992853,24.6374685760497,0.769979498532026
"721","Denmark","1977:Q1",19.0416424927824,25.2405893890777,0.754405620219877
"722","Denmark","1977:Q2",20.067330476251,25.8958290394132,0.774925199178166
"723","Denmark","1977:Q3",20.8962209898962,26.5468156157344,0.787146047660456
"724","Denmark","1977:Q4",22.0852893469118,27.1934141834263,0.812155810886454
"725","Denmark","1978:Q1",22.8339391881489,27.8513606190752,0.819850042532934
"726","Denmark","1978:Q2",23.5502894847016,28.4824106335759,0.826836245979118
"727","Denmark","1978:Q3",24.233275737183,29.1024200603573,0.832689366964126
"728","Denmark","1978:Q4",24.60135461777,29.7113293121904,0.828012586016345
"729","Denmark","1979:Q1",25.1890624887562,30.2779904125095,0.831926496626051
"730","Denmark","1979:Q2",26.1230898996182,30.876986469355,0.846037547269874
"731","Denmark","1979:Q3",26.6169230330696,31.477132220174,0.845595553206418
"732","Denmark","1979:Q4",26.7182538659351,32.0783540449427,0.832906009719266
"733","Denmark","1980:Q1",26.2269923209697,32.5876984821006,0.804812660684686
"734","Denmark","1980:Q2",25.2126749279142,33.228062922343,0.758776549413624
"735","Denmark","1980:Q3",25.7430305342518,33.9062805404514,0.759240769672139
"736","Denmark","1980:Q4",25.9194044367774,34.6221635077106,0.748636185921916
"737","Denmark","1981:Q1",25.7478483284511,35.0760836052324,0.734057103359459
"738","Denmark","1981:Q2",24.5004437794744,35.9867859862053,0.680817780972885
"739","Denmark","1981:Q3",23.7168145371748,37.0536544509303,0.640066813614368
"740","Denmark","1981:Q4",24.2818665832038,38.2759964034647,0.634388882453909
"741","Denmark","1982:Q1",24.0712322265915,40.6563483314394,0.592065771140034
"742","Denmark","1982:Q2",24.0648495669792,41.7852758713141,0.575916972310811
"743","Denmark","1982:Q3",23.5976707715189,42.6693299893517,0.553035887308467
"744","Denmark","1982:Q4",24.2818665869065,43.3097880573751,0.560655400916274
"745","Denmark","1983:Q1",26.3467136767821,42.7700170407176,0.616008959072887
"746","Denmark","1983:Q2",29.4083778402554,43.3021592574716,0.6791434502237
"747","Denmark","1983:Q3",29.9143489712843,43.9669854234255,0.680382079489717
"748","Denmark","1983:Q4",30.9515349779062,44.7641571337853,0.691435669958049
"749","Denmark","1984:Q1",32.6940140291533,46.4511244627647,0.703836869554382
"750","Denmark","1984:Q2",33.0892642993882,47.2085719830369,0.700916441854626
"751","Denmark","1984:Q3",33.5692062049111,47.7955428854988,0.702350139328494
"752","Denmark","1984:Q4",35.264752767683,48.212554321505,0.731443360841666
"753","Denmark","1985:Q1",36.6458530074558,47.6518461609645,0.769033226617679
"754","Denmark","1985:Q2",37.9971983681285,48.0540584366645,0.790717779190472
"755","Denmark","1985:Q3",40.8390345229777,48.6097752985492,0.840140368313872
"756","Denmark","1985:Q4",42.0541968379231,49.3184821141843,0.852706633195997
"757","Denmark","1986:Q1",44.4303267562545,50.9371315755165,0.872258122552202
"758","Denmark","1986:Q2",44.2114022980184,51.6465634581914,0.856037640022421
"759","Denmark","1986:Q3",43.2226818251989,52.2055146819803,0.827933257405812
"760","Denmark","1986:Q4",44.090900702043,52.6144191270503,0.838000332106201
"761","Denmark","1987:Q1",41.1567364076015,52.1784637559971,0.788768649841117
"762","Denmark","1987:Q2",40.7284432918087,52.5672492124126,0.774787418060133
"763","Denmark","1987:Q3",40.6007469951074,53.0844183553422,0.764833603776719
"764","Denmark","1987:Q4",40.4166589845911,53.7296915933756,0.752222054250059
"765","Denmark","1988:Q1",40.9571146198925,54.832408347064,0.746950860896949
"766","Denmark","1988:Q2",40.4907765288528,55.6013166590001,0.728234131166004
"767","Denmark","1988:Q3",41.3953818696949,56.366366701689,0.73439861910515
"768","Denmark","1988:Q4",41.9344211591021,57.1276922183578,0.734047176259408
"769","Denmark","1989:Q1",41.516159041649,58.1807679586059,0.713571864008166
"770","Denmark","1989:Q2",41.2430033737672,58.8169173232471,0.70120987720426
"771","Denmark","1989:Q3",40.600746995366,59.3315613092045,0.684302689824334
"772","Denmark","1989:Q4",40.2169466234863,59.7248783738522,0.673370088286248
"773","Denmark","1990:Q1",38.3625486176071,59.4557043652553,0.64522906636399
"774","Denmark","1990:Q2",38.1951258106256,59.8239671707575,0.638458591380341
"775","Denmark","1990:Q3",37.38283601307,60.2875057137033,0.620076010286372
"776","Denmark","1990:Q4",37.3415543315596,60.8460167784377,0.613705815247261
"777","Denmark","1991:Q1",38.0830264037702,61.8630241907561,0.615602403890574
"778","Denmark","1991:Q2",38.2348651303458,62.4647275483427,0.612103288223823
"779","Denmark","1991:Q3",38.2170996995145,63.0156317057153,0.606470151374335
"780","Denmark","1991:Q4",38.699443142555,63.5159382478994,0.609287120840648
"781","Denmark","1992:Q1",38.419952805655,64.1609719156305,0.598805654879666
"782","Denmark","1992:Q2",38.0938546440604,64.4825084538534,0.590762604580157
"783","Denmark","1992:Q3",37.5063200747495,64.6761410531206,0.579909677108663
"784","Denmark","1992:Q4",36.7290571114202,64.7421992212181,0.567312472440431
"785","Denmark","1993:Q1",36.2245269309968,63.9761454773442,0.566219278462547
"786","Denmark","1993:Q2",35.675197210928,64.0703426381438,0.55681296122317
"787","Denmark","1993:Q3",37.5063200756998,64.3189430750964,0.583130230108241
"788","Denmark","1993:Q4",39.9016666950707,64.7216099605807,0.616512270312392
"789","Denmark","1994:Q1",42.2009640294011,65.1602307687978,0.647649087971143
"790","Denmark","1994:Q2",41.8427736729112,65.9174690142277,0.634775186284531
"791","Denmark","1994:Q3",41.3904697287359,66.8745734049141,0.618926859961015
"792","Denmark","1994:Q4",42.2201121613368,68.0307557856729,0.620603309102561
"793","Denmark","1995:Q1",43.1767088678028,70.4411695589208,0.61294707538448
"794","Denmark","1995:Q2",44.3823639827247,71.5694337994182,0.62013015370656
"795","Denmark","1995:Q3",45.6387584083605,72.4737366660981,0.629728236845686
"796","Denmark","1995:Q4",47.2230734274183,73.1547915884597,0.645522629509723
"797","Denmark","1996:Q1",47.9334649292795,73.120335719222,0.655542188883559
"798","Denmark","1996:Q2",48.7359473720295,73.5544336648452,0.662583408555594
"799","Denmark","1996:Q3",50.3725657967225,73.9640031415162,0.681041637245405
"800","Denmark","1996:Q4",52.7141284772451,74.3492745421499,0.709006628536241
"801","Denmark","1997:Q1",54.031870135857,74.3824817723569,0.726405853211759
"802","Denmark","1997:Q2",55.0244567094269,74.8510974936007,0.735118903421972
"803","Denmark","1997:Q3",56.4415496251401,75.4267912119754,0.748295780825672
"804","Denmark","1997:Q4",57.3510194107904,76.1094880114823,0.753533112745918
"805","Denmark","1998:Q1",58.4227218872083,77.8015462054492,0.750919804767535
"806","Denmark","1998:Q2",60.3455030701377,78.3369936950535,0.770332128203027
"807","Denmark","1998:Q3",61.4181163673125,78.6188067889253,0.781214048849749
"808","Denmark","1998:Q4",62.7200510146244,78.6472411674951,0.797485710669106
"809","Denmark","1999:Q1",63.6673503631627,77.2733456448176,0.823923823045089
"810","Denmark","1999:Q2",64.0944221019454,78.4654758678765,0.816848701840161
"811","Denmark","1999:Q3",65.5450253696888,79.5151753372692,0.824308380025259
"812","Denmark","1999:Q4",66.0146840464769,80.056826608745,0.824597811865625
"813","Denmark","2000:Q1",66.9604891765934,80.1037210671697,0.835922330255354
"814","Denmark","2000:Q2",68.2061397452233,81.4011657582933,0.837901264801903
"815","Denmark","2000:Q3",70.0360734042302,81.7307182216179,0.856912491755218
"816","Denmark","2000:Q4",71.0176453143734,82.7631895275248,0.858082508900347
"817","Denmark","2001:Q1",72.3270857566827,83.7225398635505,0.863890248367526
"818","Denmark","2001:Q2",72.5597231336234,85.4380570066311,0.849267009056536
"819","Denmark","2001:Q3",73.6774637014398,85.7029172330865,0.859684431756961
"820","Denmark","2001:Q4",73.4581142275724,86.5367864461163,0.848865751137089
"821","Denmark","2002:Q1",74.5225116329002,87.887508435566,0.847930644063437
"822","Denmark","2002:Q2",75.3411791852024,89.6813367270013,0.840098753373272
"823","Denmark","2002:Q3",76.1050572351026,90.2136370494246,0.843609233861257
"824","Denmark","2002:Q4",76.5087003640278,91.5909502325768,0.835330348355917
"825","Denmark","2003:Q1",76.5959694054511,92.3434405282325,0.829468438335186
"826","Denmark","2003:Q2",77.5179708796573,93.1168692520093,0.832480424893415
"827","Denmark","2003:Q3",78.7754101193933,92.9723310852289,0.847299505131036
"828","Denmark","2003:Q4",79.1932161702212,93.2336666720143,0.84940578867089
"829","Denmark","2004:Q1",81.3527254660415,94.0674869412838,0.864833622235717
"830","Denmark","2004:Q2",83.6855473456702,95.6539008382965,0.874878563365033
"831","Denmark","2004:Q3",86.4223297459893,96.8717888893041,0.892131039767879
"832","Denmark","2004:Q4",88.5890214777007,97.9324090582559,0.904593508212412
"833","Denmark","2005:Q1",92.0859186324627,99.448956789453,0.925961635046822
"834","Denmark","2005:Q2",96.6253646386094,99.9099044315881,0.967124983136905
"835","Denmark","2005:Q3",102.565826735834,99.6843320002123,1.02890619496367
"836","Denmark","2005:Q4",108.722889993093,100.956806778746,1.07692481034357
"837","Denmark","2006:Q1",115.25985841781,102.649412914504,1.12284966026848
"838","Denmark","2006:Q2",121.416603367594,104.259842390707,1.16455771065328
"839","Denmark","2006:Q3",124.778307549798,103.184103932048,1.20927839458654
"840","Denmark","2006:Q4",124.952008255644,103.542323365906,1.20677230521551
"841","Denmark","2007:Q1",126.72486020691,103.591841795705,1.22330926847334
"842","Denmark","2007:Q2",127.221381223637,105.017488864822,1.21143042553032
"843","Denmark","2007:Q3",128.055558819288,104.893179677565,1.22081873400084
"844","Denmark","2007:Q4",126.416289600295,107.540881597288,1.17551844212781
"845","Denmark","2008:Q1",125.017306753909,107.500717900029,1.16294392443192
"846","Denmark","2008:Q2",125.044589523474,107.663665379223,1.16143723217141
"847","Denmark","2008:Q3",122.107954658448,106.294726265193,1.14876776063003
"848","Denmark","2008:Q4",113.237757482272,106.015697731864,1.06812255076295
"849","Denmark","2009:Q1",106.356186827998,108.140121330958,0.983503490832044
"850","Denmark","2009:Q2",105.937195773786,108.698642468998,0.974595389303049
"851","Denmark","2009:Q3",107.299634121007,109.364647495464,0.981118090518761
"852","Denmark","2009:Q4",107.502655539077,112.065404510759,0.959284946218671
"853","Denmark","2010:Q1",107.941772173489,114.267340237885,0.944642379430314
"854","Denmark","2010:Q2",109.807047668501,115.75006240148,0.948656487869824
"855","Denmark","2010:Q3",110.455505714138,117.154962686604,0.942815423104291
"856","Denmark","2010:Q4",110.675265119763,118.379030856439,0.934922885574063
"857","Denmark","2011:Q1",108.795548903433,120.705041208395,0.901333927848129
"858","Denmark","2011:Q2",108.839584690149,121.331515896625,0.897042980843335
"859","Denmark","2011:Q3",105.964457680184,120.508940851125,0.879307849955224
"860","Denmark","2011:Q4",103.109811503469,120.665703493299,0.854508021073238
"861","Denmark","2012:Q1",102.819111797213,122.85671845374,0.836902638221841
"862","Denmark","2012:Q2",102.792941101947,123.250630958093,0.834015536495696
"863","Denmark","2012:Q3",103.294104794897,122.904218759702,0.840443931358076
"864","Denmark","2012:Q4",103.841952173297,123.255443638511,0.842493841309348
"865","Denmark","2013:Q1",104.770601463893,125.011561244003,0.838087297057247
"866","Denmark","2013:Q2",106.179061510945,125.685036538496,0.844802726205386
"867","Denmark","2013:Q3",106.085837358164,125.477099445617,0.845459751834179
"868","Denmark","2013:Q4",106.770514866557,127.297369029259,0.838748794894701
"869","Denmark","2014:Q1",107.575867860866,129.066898614139,0.833489213857048
"870","Denmark","2014:Q2",109.807047666318,128.492796296066,0.854577461395631
"871","Denmark","2014:Q3",109.969987008962,127.19084060176,0.864606181456751
"872","Denmark","2014:Q4",110.553241684052,129.190823666947,0.855736023241538
"873","Denmark","2015:Q1",114.040177376082,132.740905759948,0.859118571801183
"874","Denmark","2015:Q2",116.458355619571,133.299240017834,0.873661062163521
"875","Denmark","2015:Q3",116.645869222843,131.202924631737,0.88904930702
"876","Denmark","2015:Q4",117.508578077647,132.102987253257,0.889522489392077
"877","Denmark","2016:Q1",119.1628377511,135.959792802569,0.876456453005483
"878","Denmark","2016:Q2",120.207274652564,136.9770187421,0.877572572074225
"879","Denmark","2016:Q3",121.622435960077,137.040568427261,0.887492202899263
"880","Denmark","2016:Q4",121.657375228418,139.036837810143,0.875001022351667
"881","Denmark","2017:Q1",123.309753294083,141.84220279614,0.869344601700155
"882","Denmark","2017:Q2",125.528321012926,142.027002099129,0.883834194608377
"883","Denmark","2017:Q3",126.720382377611,141.383044237905,0.896291228277549
"884","Denmark","2017:Q4",126.538313053342,142.918814284048,0.88538597026036
"885","Denmark","2018:Q1",129.286190393709,144.807738799937,0.892812714742599
"886","Denmark","2018:Q2",130.607501631953,145.581732772196,0.897142101175053
"887","Denmark","2018:Q3",130.847291384033,144.656371446651,0.904538736009214
"888","Denmark","2018:Q4",130.687110200365,145.372886698355,0.898978572748145
"889","Denmark","2019:Q1",132.213424895151,146.374586563447,0.903253959578853
"890","Denmark","2019:Q2",133.388957686852,147.17251230808,0.906344232322578
"891","Finland","1975:Q1",13.4949929155687,13.3179909131691,1.01329044324731
"892","Finland","1975:Q2",13.6489329935303,13.6913833447888,0.996899484136155
"893","Finland","1975:Q3",13.8387516031316,14.0551857728886,0.984601116395453
"894","Finland","1975:Q4",14.1959733998794,14.4181564450788,0.984590051713911
"895","Finland","1976:Q1",14.4164330348385,14.7759949535839,0.97566580660897
"896","Finland","1976:Q2",14.4871987010888,15.1287158005933,0.957596063806067
"897","Finland","1976:Q3",14.7118128728448,15.4811895157396,0.950302485341157
"898","Finland","1976:Q4",14.8722615464912,15.8238211371855,0.939865372437877
"899","Finland","1977:Q1",14.9385558811843,16.0443332938845,0.931079877708494
"900","Finland","1977:Q2",15.0902416511949,16.4279660560151,0.91857029651395
"901","Finland","1977:Q3",15.0860720371963,16.8624999834229,0.894652160238816
"902","Finland","1977:Q4",15.1542012590928,17.33740126074,0.874075706686735
"903","Finland","1978:Q1",15.4185495320238,17.8664817824117,0.862987448776976
"904","Finland","1978:Q2",15.6196241160127,18.4285015871724,0.847579714613646
"905","Finland","1978:Q3",15.5989286137255,19.0262157737707,0.819865011476953
"906","Finland","1978:Q4",15.7436783300527,19.6711740849035,0.80034258565863
"907","Finland","1979:Q1",16.037656197185,20.3662254395599,0.787463354207649
"908","Finland","1979:Q2",16.2481136832419,21.0875818266233,0.770506254194043
"909","Finland","1979:Q3",16.6023340978026,21.8373022085742,0.760274045723645
"910","Finland","1979:Q4",17.0691249522518,22.6286045779997,0.754316285540956
"911","Finland","1980:Q1",17.8340643548436,23.6218884833302,0.754980465149049
"912","Finland","1980:Q2",18.4713413991233,24.4160528906389,0.756524466991354
"913","Finland","1980:Q3",19.0991891506414,25.1628314550005,0.759023847725448
"914","Finland","1980:Q4",19.5814756491277,25.877015837307,0.756713052704362
"915","Finland","1981:Q1",20.4492196155463,26.276465839019,0.778233257882817
"916","Finland","1981:Q2",21.1001305973192,27.0273154681335,0.780696500257203
"917","Finland","1981:Q3",21.887374028293,27.8545196740856,0.785774599037724
"918","Finland","1981:Q4",22.6951773812745,28.7576576416936,0.789187271927545
"919","Finland","1982:Q1",24.0276237498922,29.9301934247358,0.802788789531663
"920","Finland","1982:Q2",24.9783449989434,30.9022343633587,0.808302231652241
"921","Finland","1982:Q3",25.8885767862222,31.8683505137739,0.812360111799098
"922","Finland","1982:Q4",27.1710805484074,32.8285742813864,0.827665567060987
"923","Finland","1983:Q1",28.9409114283314,33.9263897080449,0.853050138178089
"924","Finland","1983:Q2",30.1273600267613,34.8279322181972,0.865034416571538
"925","Finland","1983:Q3",31.3790242631948,35.6564010684151,0.88003902028662
"926","Finland","1983:Q4",32.6433658638915,36.4334242429563,0.895973039651975
"927","Finland","1984:Q1",33.7106821977331,36.9600169378731,0.912085139311438
"928","Finland","1984:Q2",34.2208760327554,37.6848906712162,0.908079482870661
"929","Finland","1984:Q3",34.771188428583,38.430757309015,0.904774999591966
"930","Finland","1984:Q4",35.2063556233818,39.1864488045136,0.898431899226516
"931","Finland","1985:Q1",35.8974934285457,40.0670812790896,0.895934824363662
"932","Finland","1985:Q2",36.534131068437,40.8206167901476,0.8949921373372
"933","Finland","1985:Q3",36.9552275160238,41.5388322728314,0.889654944397522
"934","Finland","1985:Q4",37.689143484477,42.2217911383231,0.892646722660423
"935","Finland","1986:Q1",38.5237555219653,42.6106586580643,0.904087304331647
"936","Finland","1986:Q2",38.699026172867,43.350531976831,0.892700144799837
"937","Finland","1986:Q3",39.1657599499372,44.1825519846973,0.886453094957084
"938","Finland","1986:Q4",40.0354704881226,45.0804874085352,0.888088678485375
"939","Finland","1987:Q1",40.7369821569445,46.3920497974302,0.878102656270236
"940","Finland","1987:Q2",41.1011848604485,47.3135623697912,0.868697743349184
"941","Finland","1987:Q3",42.3575667816724,48.1943848149598,0.878890081164069
"942","Finland","1987:Q4",44.2431140740712,49.0206522047239,0.902540298511322
"943","Finland","1988:Q1",45.8883228080906,49.1503499432447,0.933631660020308
"944","Finland","1988:Q2",48.7081900711691,50.1243130605357,0.971747782604894
"945","Finland","1988:Q3",51.7055474155728,51.3005269607578,1.00789505447234
"946","Finland","1988:Q4",56.3355079525956,52.6789916439112,1.06941128132066
"947","Finland","1989:Q1",59.4218285977217,55.0521365540028,1.07937370495026
"948","Finland","1989:Q2",62.8852676094088,56.5181310254158,1.11265653107194
"949","Finland","1989:Q3",64.4898522625681,57.8521145695303,1.11473630207691
"950","Finland","1989:Q4",64.7156958964047,59.0530104715507,1.09589156216823
"951","Finland","1990:Q1",64.6552636279638,59.8259380406622,1.08072293967241
"952","Finland","1990:Q2",65.2121376460849,60.9125194950703,1.07058677241815
"953","Finland","1990:Q3",63.8132403261456,61.9824350247137,1.02953748591358
"954","Finland","1990:Q4",62.6675010252172,63.0347742596828,0.994173482196469
"955","Finland","1991:Q1",61.132497015301,64.5894972112012,0.94647736326858
"956","Finland","1991:Q2",59.0296947940673,65.4498590735644,0.901907133638272
"957","Finland","1991:Q3",56.3552304120579,66.1186236702761,0.852335201245162
"958","Finland","1991:Q4",54.7707352320035,66.5964720342711,0.82242697787081
"959","Finland","1992:Q1",52.0986421149029,66.8381510035392,0.779474616407988
"960","Finland","1992:Q2",49.8411147084072,66.9546020882652,0.744401626682844
"961","Finland","1992:Q3",47.6584556463237,66.9201984439011,0.712168474608986
"962","Finland","1992:Q4",46.4645374883696,66.7156243009951,0.696456609305484
"963","Finland","1993:Q1",44.6364090002302,66.1358785978955,0.674919725065096
