"ID","borrowers_country","date","HHCreditXDC"
"659","DE","Germany",1980-07-01,394.746
"660","FI","Finland",1980-07-01,8.49
"661","FR","France",1980-07-01,96.565
"662","GB","United Kingdom",1980-07-01,75.082
"663","HU","Hungary",1980-07-01,111.074
"664","IT","Italy",1980-07-01,27.629
"665","JP","Japan",1980-07-01,112306.2
"666","KR","Korea",1980-07-01,6111.629
"667","NO","Norway",1980-07-01,131.428
"668","PT","Portugal",1980-07-01,0.688
"669","US","United States",1980-07-01,1378.505
"670","AU","Australia",1980-10-01,54.366
"671","BE","Belgium",1980-10-01,29.391
"672","CA","Canada",1980-10-01,148.462
"673","DE","Germany",1980-10-01,412.84
"674","ES","Spain",1980-10-01,24.148
"675","FI","Finland",1980-10-01,8.733
"676","FR","France",1980-10-01,101.246
"677","GB","United Kingdom",1980-10-01,77.641
"678","HU","Hungary",1980-10-01,115.204
"679","IT","Italy",1980-10-01,31.301
"680","JP","Japan",1980-10-01,116833.5
"681","KR","Korea",1980-10-01,6711.955
"682","NO","Norway",1980-10-01,136.277
"683","PT","Portugal",1980-10-01,0.817
"684","SE","Sweden",1980-10-01,280.38
"685","US","United States",1980-10-01,1420.202
"686","AU","Australia",1981-01-01,55.947
"687","BE","Belgium",1981-01-01,29.462
"688","CA","Canada",1981-01-01,150.113
"689","DE","Germany",1981-01-01,420.05
"690","ES","Spain",1981-01-01,24.622
"691","FI","Finland",1981-01-01,9.021
"692","FR","France",1981-01-01,105.111
"693","GB","United Kingdom",1981-01-01,80.201
"694","HU","Hungary",1981-01-01,116.702
"695","IT","Italy",1981-01-01,31.551
"696","JP","Japan",1981-01-01,119062.2
"697","KR","Korea",1981-01-01,7165.811
"698","NO","Norway",1981-01-01,143.853
"699","PT","Portugal",1981-01-01,0.921
"700","SE","Sweden",1981-01-01,287.822
"701","US","United States",1981-01-01,1428.866
"702","AU","Australia",1981-04-01,59.033
"703","BE","Belgium",1981-04-01,29.714
"704","CA","Canada",1981-04-01,153.255
"705","DE","Germany",1981-04-01,430.549
"706","ES","Spain",1981-04-01,25.592
"707","FI","Finland",1981-04-01,9.421
"708","FR","France",1981-04-01,107.952
"709","GB","United Kingdom",1981-04-01,84.467
"710","HU","Hungary",1981-04-01,120.662
"711","IT","Italy",1981-04-01,31.835
"712","JP","Japan",1981-04-01,120767.6
"713","KR","Korea",1981-04-01,8369.528
"714","NO","Norway",1981-04-01,147.855
"715","PT","Portugal",1981-04-01,1.038
"716","SE","Sweden",1981-04-01,295.346
"717","US","United States",1981-04-01,1465.475
"718","AU","Australia",1981-07-01,61.154
"719","BE","Belgium",1981-07-01,29.848
"720","CA","Canada",1981-07-01,155.656
"721","DE","Germany",1981-07-01,438.312
"722","ES","Spain",1981-07-01,26.594
"723","FI","Finland",1981-07-01,9.841
"724","FR","France",1981-07-01,111.123
"725","GB","United Kingdom",1981-07-01,87.88
"726","HU","Hungary",1981-07-01,125.603
"727","IT","Italy",1981-07-01,31.924
"728","JP","Japan",1981-07-01,124465.6
"729","KR","Korea",1981-07-01,9327.706
"730","NO","Norway",1981-07-01,150.815
"731","PT","Portugal",1981-07-01,1.152
"732","SE","Sweden",1981-07-01,302.952
"733","US","United States",1981-07-01,1495.81
"734","AU","Australia",1981-10-01,63.229
"735","BE","Belgium",1981-10-01,30.437
"736","CA","Canada",1981-10-01,154.504
"737","DE","Germany",1981-10-01,450.135
"738","ES","Spain",1981-10-01,28.417
"739","FI","Finland",1981-10-01,10.281
"740","FR","France",1981-10-01,114.396
"741","GB","United Kingdom",1981-10-01,91.292
"742","HU","Hungary",1981-10-01,129.019
"743","IT","Italy",1981-10-01,34.312
"744","JP","Japan",1981-10-01,128742.6
"745","KR","Korea",1981-10-01,10011.446
"746","NO","Norway",1981-10-01,157.501
"747","PT","Portugal",1981-10-01,1.231
"748","SE","Sweden",1981-10-01,310.559
"749","US","United States",1981-10-01,1526.567
"750","AU","Australia",1982-01-01,65.569
"751","BE","Belgium",1982-01-01,30.557
"752","CA","Canada",1982-01-01,154.099
"753","DE","Germany",1982-01-01,451.03
"754","ES","Spain",1982-01-01,29.241
"755","FI","Finland",1982-01-01,10.777
"756","FR","France",1982-01-01,118.529
"757","GB","United Kingdom",1982-01-01,93.852
"758","HU","Hungary",1982-01-01,131.275
"759","IT","Italy",1982-01-01,33.997
"760","JP","Japan",1982-01-01,130849.7
"761","KR","Korea",1982-01-01,10691.356
"762","NO","Norway",1982-01-01,162.005
"763","PT","Portugal",1982-01-01,1.325
"764","SE","Sweden",1982-01-01,320.239
"765","US","United States",1982-01-01,1530.208
"766","AU","Australia",1982-04-01,68.074
"767","BE","Belgium",1982-04-01,30.729
"768","CA","Canada",1982-04-01,153.549
"769","DE","Germany",1982-04-01,460.62
"770","ES","Spain",1982-04-01,30.643
"771","FI","Finland",1982-04-01,11.275
"772","FR","France",1982-04-01,124.009
"773","GB","United Kingdom",1982-04-01,98.971
"774","HU","Hungary",1982-04-01,135.219
"775","IT","Italy",1982-04-01,34.444
"776","JP","Japan",1982-04-01,131898.5
"777","KR","Korea",1982-04-01,11107.446
"778","NO","Norway",1982-04-01,168.447
"779","PT","Portugal",1982-04-01,1.428
"780","SE","Sweden",1982-04-01,330.026
"781","US","United States",1982-04-01,1554.07
"782","AU","Australia",1982-07-01,69.772
"783","BE","Belgium",1982-07-01,30.63
"784","CA","Canada",1982-07-01,152.386
"785","DE","Germany",1982-07-01,469.083
"786","ES","Spain",1982-07-01,31.897
"787","FI","Finland",1982-07-01,11.82
"788","FR","France",1982-07-01,129.887
"789","GB","United Kingdom",1982-07-01,104.09
"790","HU","Hungary",1982-07-01,139.633
"791","IT","Italy",1982-07-01,35.788
"792","JP","Japan",1982-07-01,135635
"793","KR","Korea",1982-07-01,11901.749
"794","NO","Norway",1982-07-01,173.506
"795","PT","Portugal",1982-07-01,1.517
"796","SE","Sweden",1982-07-01,339.922
"797","US","United States",1982-07-01,1563.669
"798","AU","Australia",1982-10-01,70.927
"799","BE","Belgium",1982-10-01,32.288
"800","CA","Canada",1982-10-01,153.865
"801","DE","Germany",1982-10-01,481.93
"802","ES","Spain",1982-10-01,33.811
"803","FI","Finland",1982-10-01,12.199
"804","FR","France",1982-10-01,136.843
"805","GB","United Kingdom",1982-10-01,109.209
"806","HU","Hungary",1982-10-01,142.9
"807","IT","Italy",1982-10-01,39.252
"808","JP","Japan",1982-10-01,140366.5
"809","KR","Korea",1982-10-01,13131.848
"810","NO","Norway",1982-10-01,180.863
"811","PT","Portugal",1982-10-01,1.655
"812","SE","Sweden",1982-10-01,349.817
"813","US","United States",1982-10-01,1597.908
"814","AU","Australia",1983-01-01,73.648
"815","BE","Belgium",1983-01-01,32.208
"816","CA","Canada",1983-01-01,154.062
"817","DE","Germany",1983-01-01,481.199
"818","ES","Spain",1983-01-01,34.778
"819","FI","Finland",1983-01-01,12.785
"820","FR","France",1983-01-01,142.736
"821","GB","United Kingdom",1983-01-01,113.475
"822","HU","Hungary",1983-01-01,146.65
"823","IT","Italy",1983-01-01,39.581
"824","JP","Japan",1983-01-01,144345.9
"825","KR","Korea",1983-01-01,14008.362
"826","NO","Norway",1983-01-01,186.417
"827","PT","Portugal",1983-01-01,1.719
"828","SE","Sweden",1983-01-01,357.963
"829","US","United States",1983-01-01,1590.371
"830","AU","Australia",1983-04-01,75.686
"831","BE","Belgium",1983-04-01,32.155
"832","CA","Canada",1983-04-01,157.44
"833","DE","Germany",1983-04-01,494.583
"834","ES","Spain",1983-04-01,35.924
"835","FI","Finland",1983-04-01,13.291
"836","FR","France",1983-04-01,147.964
"837","GB","United Kingdom",1983-04-01,118.595
"838","HU","Hungary",1983-04-01,153.152
"839","IT","Italy",1983-04-01,40.114
"840","JP","Japan",1983-04-01,146447.6
"841","KR","Korea",1983-04-01,14964.461
"842","NO","Norway",1983-04-01,194.229
"843","PT","Portugal",1983-04-01,1.805
"844","SE","Sweden",1983-04-01,366.199
"845","US","United States",1983-04-01,1640.797
"846","AU","Australia",1983-07-01,76.121
"847","BE","Belgium",1983-07-01,32.27
"848","CA","Canada",1983-07-01,160.892
"849","DE","Germany",1983-07-01,506.073
"850","ES","Spain",1983-07-01,36.39
"851","FI","Finland",1983-07-01,13.892
"852","FR","France",1983-07-01,153.508
"853","GB","United Kingdom",1983-07-01,123.714
"854","HU","Hungary",1983-07-01,159.939
"855","IT","Italy",1983-07-01,40.753
"856","JP","Japan",1983-07-01,150600.4
"857","KR","Korea",1983-07-01,16174.635
"858","NO","Norway",1983-07-01,198.172
"859","PT","Portugal",1983-07-01,1.831
"860","SE","Sweden",1983-07-01,374.525
"861","US","United States",1983-07-01,1697.873
"862","AU","Australia",1983-10-01,78.068
"863","BE","Belgium",1983-10-01,33.147
"864","CA","Canada",1983-10-01,164.789
"865","DE","Germany",1983-10-01,523.624
"866","ES","Spain",1983-10-01,38.141
"867","FI","Finland",1983-10-01,14.186
"868","FR","France",1983-10-01,155.965
"869","GB","United Kingdom",1983-10-01,128.833
"870","HU","Hungary",1983-10-01,165.243
"871","IT","Italy",1983-10-01,45.262
"872","JP","Japan",1983-10-01,155140.1
"873","KR","Korea",1983-10-01,16837.468
"874","NO","Norway",1983-10-01,207.76
"875","PT","Portugal",1983-10-01,1.916
"876","SE","Sweden",1983-10-01,382.85
"877","US","United States",1983-10-01,1759.608
"878","AU","Australia",1984-01-01,80.153
"879","BE","Belgium",1984-01-01,33.164
"880","CA","Canada",1984-01-01,166.539
"881","DE","Germany",1984-01-01,525.331
"882","ES","Spain",1984-01-01,37.225
"883","FI","Finland",1984-01-01,14.618
"884","FR","France",1984-01-01,162.637
"885","GB","United Kingdom",1984-01-01,135.659
"886","HU","Hungary",1984-01-01,171.963
"887","IT","Italy",1984-01-01,45.928
"888","JP","Japan",1984-01-01,157556
"889","KR","Korea",1984-01-01,17474.575
"890","NO","Norway",1984-01-01,215.337
"891","PT","Portugal",1984-01-01,1.988
"892","SE","Sweden",1984-01-01,393.557
"893","US","United States",1984-01-01,1791.459
"894","AU","Australia",1984-04-01,83.097
"895","BE","Belgium",1984-04-01,33.635
"896","CA","Canada",1984-04-01,170.502
"897","DE","Germany",1984-04-01,535.816
"898","ES","Spain",1984-04-01,37.988
"899","FI","Finland",1984-04-01,15.079
"900","FR","France",1984-04-01,170.656
"901","GB","United Kingdom",1984-04-01,142.484
"902","HU","Hungary",1984-04-01,180.006
"903","IT","Italy",1984-04-01,47.444
"904","JP","Japan",1984-04-01,159218.2
"905","KR","Korea",1984-04-01,18191.922
"906","NO","Norway",1984-04-01,224.21
"907","PT","Portugal",1984-04-01,2.09
"908","SE","Sweden",1984-04-01,404.262
"909","US","United States",1984-04-01,1855.999
"910","AU","Australia",1984-07-01,85.82
"911","BE","Belgium",1984-07-01,33.452
"912","CA","Canada",1984-07-01,172.727
"913","DE","Germany",1984-07-01,545.929
"914","ES","Spain",1984-07-01,37.075
"915","FI","Finland",1984-07-01,15.695
"916","FR","France",1984-07-01,176.912
"917","GB","United Kingdom",1984-07-01,147.603
"918","HU","Hungary",1984-07-01,187.88
"919","IT","Italy",1984-07-01,49.26
"920","JP","Japan",1984-07-01,163296.1
"921","KR","Korea",1984-07-01,19341.451
"922","NO","Norway",1984-07-01,231.713
"923","PT","Portugal",1984-07-01,2.237
"924","SE","Sweden",1984-07-01,415.084
"925","US","United States",1984-07-01,1911.347
"926","AU","Australia",1984-10-01,89.416
"927","BE","Belgium",1984-10-01,34.237
"928","CA","Canada",1984-10-01,176.45
"929","DE","Germany",1984-10-01,559.419
"930","ES","Spain",1984-10-01,38.955
"931","FI","Finland",1984-10-01,16.286
"932","FR","France",1984-10-01,184.8
"933","GB","United Kingdom",1984-10-01,153.576
"934","HU","Hungary",1984-10-01,192.11
"935","IT","Italy",1984-10-01,52.76
"936","JP","Japan",1984-10-01,167583.3
"937","KR","Korea",1984-10-01,20287.15
"938","NO","Norway",1984-10-01,244.123
"939","PT","Portugal",1984-10-01,2.322
"940","SE","Sweden",1984-10-01,425.905
"941","US","United States",1984-10-01,1977.678
"942","AU","Australia",1985-01-01,92.152
"943","BE","Belgium",1985-01-01,34.36
"944","CA","Canada",1985-01-01,178.464
"945","DE","Germany",1985-01-01,565.572
"946","ES","Spain",1985-01-01,38.633
"947","FI","Finland",1985-01-01,16.867
"948","FR","France",1985-01-01,191.361
"949","GB","United Kingdom",1985-01-01,158.695
"950","HU","Hungary",1985-01-01,198.968
"951","IT","Italy",1985-01-01,54.97
"952","JP","Japan",1985-01-01,169049.2
"953","KR","Korea",1985-01-01,20527.105
"954","NO","Norway",1985-01-01,251.96
"955","PT","Portugal",1985-01-01,2.53
"956","SE","Sweden",1985-01-01,434.455
"957","US","United States",1985-01-01,2051.338
"958","AU","Australia",1985-04-01,97.19
"959","BE","Belgium",1985-04-01,34.851
"960","CA","Canada",1985-04-01,182.723
"961","DE","Germany",1985-04-01,576.363
"962","ES","Spain",1985-04-01,40.42
"963","FI","Finland",1985-04-01,17.285
"964","FR","France",1985-04-01,195.529
"965","GB","United Kingdom",1985-04-01,161.255
"966","HU","Hungary",1985-04-01,207.421
"967","IT","Italy",1985-04-01,57.065
"968","JP","Japan",1985-04-01,169772.5
"969","KR","Korea",1985-04-01,22325.454
"970","NO","Norway",1985-04-01,264.982
"971","PT","Portugal",1985-04-01,2.615
"972","SE","Sweden",1985-04-01,443.097
"973","US","United States",1985-04-01,2125.961
"974","AU","Australia",1985-07-01,101.011
"975","BE","Belgium",1985-07-01,34.757
"976","CA","Canada",1985-07-01,188.33
"977","DE","Germany",1985-07-01,581.854
"978","ES","Spain",1985-07-01,40.882
"979","FI","Finland",1985-07-01,17.893
"980","FR","France",1985-07-01,199.599
"981","GB","United Kingdom",1985-07-01,171.493
"982","HU","Hungary",1985-07-01,215.508
"983","IT","Italy",1985-07-01,58.76
"984","JP","Japan",1985-07-01,173240.1
"985","KR","Korea",1985-07-01,23103.885
"986","NO","Norway",1985-07-01,278.434
"987","PT","Portugal",1985-07-01,2.717
"988","SE","Sweden",1985-07-01,451.831
"989","US","United States",1985-07-01,2216.808
"990","AU","Australia",1985-10-01,105.954
"991","BE","Belgium",1985-10-01,35.86
"992","CA","Canada",1985-10-01,196.308
"993","DE","Germany",1985-10-01,599.913
"994","ES","Spain",1985-10-01,43.268
"995","FI","Finland",1985-10-01,18.735
"996","FR","France",1985-10-01,206.783
"997","GB","United Kingdom",1985-10-01,174.053
"998","HU","Hungary",1985-10-01,220.785
"999","IT","Italy",1985-10-01,66.933
"1000","JP","Japan",1985-10-01,177301
"1001","KR","Korea",1985-10-01,24275.308
"1002","NO","Norway",1985-10-01,302.093
"1003","PT","Portugal",1985-10-01,2.811
"1004","SE","Sweden",1985-10-01,460.564
"1005","US","United States",1985-10-01,2329.784
"1006","AU","Australia",1986-01-01,106.134
"1007","BE","Belgium",1986-01-01,36.22
"1008","CA","Canada",1986-01-01,199.764
"1009","DE","Germany",1986-01-01,601.216
"1010","ES","Spain",1986-01-01,43.18
"1011","FI","Finland",1986-01-01,19.302
"1012","FR","France",1986-01-01,208.34
"1013","GB","United Kingdom",1986-01-01,183.438
"1014","HU","Hungary",1986-01-01,227.916
"1015","IT","Italy",1986-01-01,65.89
"1016","JP","Japan",1986-01-01,181343.2
"1017","KR","Korea",1986-01-01,25118.764
"1018","NO","Norway",1986-01-01,314.176
"1019","PT","Portugal",1986-01-01,3.005
"1020","SE","Sweden",1986-01-01,482.01
"1021","TR","Turkey",1986-01-01,0.000179
"1022","US","United States",1986-01-01,2353.403
"1023","AU","Australia",1986-04-01,111.129
"1024","BE","Belgium",1986-04-01,37.054
"1025","CA","Canada",1986-04-01,205.095
"1026","DE","Germany",1986-04-01,611.108
"1027","ES","Spain",1986-04-01,45.852
"1028","FI","Finland",1986-04-01,20.12
"1029","FR","France",1986-04-01,215.269
"1030","GB","United Kingdom",1986-04-01,191.97
"1031","HU","Hungary",1986-04-01,237.491
"1032","IT","Italy",1986-04-01,69.72
"1033","JP","Japan",1986-04-01,182544.5
"1034","KR","Korea",1986-04-01,26230.745
"1035","NO","Norway",1986-04-01,334.73
"1036","PT","Portugal",1986-04-01,3.228
"1037","SE","Sweden",1986-04-01,503.695
"1038","TR","Turkey",1986-04-01,0.000223
"1039","US","United States",1986-04-01,2418.96
"1040","AU","Australia",1986-07-01,115.589
"1041","BE","Belgium",1986-07-01,37.297
"1042","CA","Canada",1986-07-01,213.607
"1043","DE","Germany",1986-07-01,615.433
"1044","ES","Spain",1986-07-01,46.98
"1045","FI","Finland",1986-07-01,20.683
"1046","FR","France",1986-07-01,220.186
"1047","GB","United Kingdom",1986-07-01,195.383
"1048","HU","Hungary",1986-07-01,247.593
"1049","IT","Italy",1986-07-01,72.919
"1050","JP","Japan",1986-07-01,188362.8
"1051","KR","Korea",1986-07-01,27330.138
"1052","NO","Norway",1986-07-01,348.106
"1053","PT","Portugal",1986-07-01,3.378
"1054","SE","Sweden",1986-07-01,525.618
"1055","TR","Turkey",1986-07-01,0.000242
"1056","US","United States",1986-07-01,2505.5
"1057","AU","Australia",1986-10-01,117.297
"1058","BE","Belgium",1986-10-01,38.567
"1059","CA","Canada",1986-10-01,221.037
"1060","DE","Germany",1986-10-01,624.909
"1061","ES","Spain",1986-10-01,50.377
"1062","FI","Finland",1986-10-01,21.175
"1063","FR","France",1986-10-01,217.254
"1064","GB","United Kingdom",1986-10-01,205.621
"1065","HU","Hungary",1986-10-01,253.476
"1066","IT","Italy",1986-10-01,82.182
"1067","JP","Japan",1986-10-01,191594.3
"1068","KR","Korea",1986-10-01,29292.143
"1069","NO","Norway",1986-10-01,365.536
"1070","PT","Portugal",1986-10-01,3.702
"1071","SE","Sweden",1986-10-01,547.54
"1072","TR","Turkey",1986-10-01,0.000255
"1073","US","United States",1986-10-01,2592.292
"1074","AU","Australia",1987-01-01,117.161
"1075","BE","Belgium",1987-01-01,39.257
"1076","CA","Canada",1987-01-01,226.483
"1077","DE","Germany",1987-01-01,622.777
"1078","ES","Spain",1987-01-01,51.68
"1079","FI","Finland",1987-01-01,21.696
"1080","FR","France",1987-01-01,224.434
"1081","GB","United Kingdom",1987-01-01,214.153
"1082","HU","Hungary",1987-01-01,260.924
"1083","IT","Italy",1987-01-01,82.973
"1084","JP","Japan",1987-01-01,198090.7
"1085","KR","Korea",1987-01-01,31088.631
"1086","NO","Norway",1987-01-01,379.102
"1087","PT","Portugal",1987-01-01,4.141
"1088","SE","Sweden",1987-01-01,566.02
"1089","TR","Turkey",1987-01-01,0.000299
"1090","US","United States",1987-01-01,2594.993
"1091","AU","Australia",1987-04-01,121.46
"1092","BE","Belgium",1987-04-01,41.127
"1093","CA","Canada",1987-04-01,237.822
"1094","DE","Germany",1987-04-01,628.194
"1095","ES","Spain",1987-04-01,54.867
"1096","FI","Finland",1987-04-01,22.714
"1097","FR","France",1987-04-01,231.139
"1098","GB","United Kingdom",1987-04-01,223.117
"1099","HU","Hungary",1987-04-01,272.103
"1100","IT","Italy",1987-04-01,86.659
"1101","JP","Japan",1987-04-01,201633.1
"1102","KR","Korea",1987-04-01,33364.811
"1103","NO","Norway",1987-04-01,395.928
"1104","PT","Portugal",1987-04-01,4.533
"1105","SE","Sweden",1987-04-01,584.7
"1106","TR","Turkey",1987-04-01,0.000345
"1107","US","United States",1987-04-01,2687.323
"1108","AU","Australia",1987-07-01,123.709
"1109","BE","Belgium",1987-07-01,41.234
"1110","CA","Canada",1987-07-01,248.01
"1111","DE","Germany",1987-07-01,638.005
"1112","ES","Spain",1987-07-01,56.994
"1113","FI","Finland",1987-07-01,23.876
"1114","FR","France",1987-07-01,237.078
"1115","GB","United Kingdom",1987-07-01,233.261
"1116","HU","Hungary",1987-07-01,283.408
"1117","IT","Italy",1987-07-01,85.846
"1118","JP","Japan",1987-07-01,211751.8
"1119","KR","Korea",1987-07-01,34570.497
"1120","NO","Norway",1987-07-01,412.513
"1121","PT","Portugal",1987-07-01,4.733
"1122","SE","Sweden",1987-07-01,603.58
"1123","TR","Turkey",1987-07-01,0.000376
"1124","US","United States",1987-07-01,2764.686
"1125","AU","Australia",1987-10-01,128.443
"1126","BE","Belgium",1987-10-01,42.531
"1127","CA","Canada",1987-10-01,258.432
