"ID","reference_area","date","HPIndex"
"72","FR","France",1987-10-01,48.8293
"73","FR","France",1988-01-01,49.1133
"74","FR","France",1988-04-01,50.484
"75","FR","France",1988-07-01,52.5789
"76","FR","France",1988-10-01,53.142
"77","FR","France",1989-01-01,53.5326
"78","FR","France",1989-04-01,54.8308
"79","FR","France",1989-07-01,56.8677
"80","FR","France",1989-10-01,57.0726
"81","FR","France",1990-01-01,56.8682
"82","FR","France",1990-04-01,58.0297
"83","FR","France",1990-07-01,59.7255
"84","FR","France",1990-10-01,59.3537
"85","FR","France",1991-01-01,58.9511
"86","FR","France",1991-04-01,59.6935
"87","FR","France",1991-07-01,60.6153
"88","FR","France",1991-10-01,59.2436
"89","FR","France",1992-01-01,57.3226
"90","FR","France",1992-04-01,56.7304
"91","FR","France",1992-07-01,57.2942
"92","FR","France",1992-10-01,56.1135
"93","FR","France",1993-01-01,54.7767
"94","FR","France",1993-04-01,54.6916
"95","FR","France",1993-07-01,55.511
"96","FR","France",1993-10-01,54.5882
"97","FR","France",1994-01-01,53.5555
"98","FR","France",1994-04-01,53.7312
"99","FR","France",1994-07-01,54.6184
"100","FR","France",1994-10-01,53.6947
"101","FR","France",1995-01-01,52.2115
"102","FR","France",1995-04-01,52.3376
"103","FR","France",1995-07-01,53.1391
"104","FR","France",1995-10-01,52.172
"105","FR","France",1996-01-01,51.5647
"106","FR","France",1996-04-01,51.1691
"107","FR","France",1996-07-01,52.5333
"108","FR","France",1996-10-01,52.3219
"109","FR","France",1997-01-01,49.5859
"110","FR","France",1997-04-01,51.9377
"111","FR","France",1997-07-01,51.8687
"112","FR","France",1997-10-01,51.7223
"113","FR","France",1998-01-01,50.4477
"114","FR","France",1998-04-01,51.4298
"115","FR","France",1998-07-01,52.7822
"116","FR","France",1998-10-01,52.816
"117","FR","France",1999-01-01,52.7732
"118","FR","France",1999-04-01,53.6734
"119","FR","France",1999-07-01,56.1726
"120","FR","France",1999-10-01,55.9472
"121","FR","France",2000-01-01,57.0576
"122","FR","France",2000-04-01,58.3987
"123","FR","France",2000-07-01,60.1994
"124","FR","France",2000-10-01,59.7164
"125","FR","France",2001-01-01,60.4545
"126","FR","France",2001-04-01,61.5375
"127","FR","France",2001-07-01,63.2236
"128","FR","France",2001-10-01,63.428
"129","FR","France",2002-01-01,63.5734
"130","FR","France",2002-04-01,65.2558
"131","FR","France",2002-07-01,67.7271
"132","FR","France",2002-10-01,68.1344
"133","FR","France",2003-01-01,68.8788
"134","FR","France",2003-04-01,71.233
"135","FR","France",2003-07-01,74.0753
"136","FR","France",2003-10-01,74.8175
"137","FR","France",2004-01-01,76.8672
"138","FR","France",2004-04-01,79.2415
"139","FR","France",2004-07-01,82.9537
"140","FR","France",2004-10-01,84.5347
"141","FR","France",2005-01-01,87.0158
"142","FR","France",2005-04-01,89.9107
"143","FR","France",2005-07-01,93.8085
"144","FR","France",2005-10-01,95.3833
"145","FR","France",2006-01-01,97.2748
"146","FR","France",2006-04-01,99.2514
"147","FR","France",2006-07-01,102.2009
"148","FR","France",2006-10-01,103.1594
"149","FR","France",2007-01-01,103.7818
"150","FR","France",2007-04-01,104.4941
"151","FR","France",2007-07-01,106.6731
"152","FR","France",2007-10-01,106.2858
"153","FR","France",2008-01-01,104.9238
"154","FR","France",2008-04-01,103.8905
"155","FR","France",2008-07-01,103.9231
"156","FR","France",2008-10-01,100.9857
"157","FR","France",2009-01-01,97.6274
"158","FR","France",2009-04-01,95.769
"159","FR","France",2009-07-01,97.3461
"160","FR","France",2009-10-01,97.3731
"161","FR","France",2010-01-01,97.5619
"162","FR","France",2010-04-01,98.6505
"163","FR","France",2010-07-01,101.4767
"164","FR","France",2010-10-01,102.2866
"165","FR","France",2011-01-01,102.1835
"166","FR","France",2011-04-01,103.0256
"167","FR","France",2011-07-01,105.2365
"168","FR","France",2011-10-01,103.5496
"169","FR","France",2012-01-01,101.6158
"170","FR","France",2012-04-01,100.8134
"171","FR","France",2012-07-01,101.5615
"172","FR","France",2012-10-01,99.876
"173","FR","France",2013-01-01,98.5358
"174","FR","France",2013-04-01,97.9094
"175","FR","France",2013-07-01,98.7113
"176","FR","France",2013-10-01,97.7057
"177","FR","France",2014-01-01,96.3972
"178","FR","France",2014-04-01,96.1602
"179","FR","France",2014-07-01,97.0861
"180","FR","France",2014-10-01,95.3437
"181","FR","France",2015-01-01,94.8173
"182","FR","France",2015-04-01,94.0651
"183","FR","France",2015-07-01,95.6777
"184","FR","France",2015-10-01,95.1597
"185","FR","France",2016-01-01,95.1417
"186","FR","France",2016-04-01,94.7332
"187","FR","France",2016-07-01,96.8292
"188","FR","France",2016-10-01,96.198
"189","FR","France",2017-01-01,96.6222
"190","FR","France",2017-04-01,96.9934
"191","FR","France",2017-07-01,99.0877
"192","FR","France",2017-10-01,98.289
"193","FR","France",2018-01-01,98.1154
"194","FR","France",2018-04-01,97.8563
"195","FR","France",2018-07-01,99.5677
"196","FR","France",2018-10-01,99.5774
"197","FR","France",2019-01-01,99.7798
"198","FR","France",2019-04-01,99.861
"199","FR","France",2019-07-01,101.9361
"200","FR","France",2019-10-01,102.2275
"201","FR","France",2020-01-01,103.4148
"202","FR","France",2020-04-01,104.734
"203","FR","France",2020-07-01,106.5583
"204","FR","France",2020-10-01,108.1316
"205","FR","France",2021-01-01,108.3302
"206","FR","France",2021-04-01,109.2096
