"ID","date","borrowers_country","HHCredit","HHCredit_GDP_trend_1600","HHCredit_GDP_cycle_1600","HHCredit_GDP_trend_400k","HHCredit_GDP_cycle_400k","reference_area","HPIndex","HPIndex_GDP_trend_1600","HPIndex_GDP_cycle_1600","HPIndex_GDP_trend_400k","HPIndex_GDP_cycle_400k"
"2394","HU",2014-01-01,"Hungary",27.5,28.3851917673425,-0.885191767342537,19.7951326836913,7.70486731630875,"Hungary",81.98,90.7072682041895,-8.72726820418946,104.845000675105,-22.8650006751052
"2395","HU",2014-04-01,"Hungary",26.8,27.5602376508032,-0.760237650803216,19.6774654136321,7.12253458636791,"Hungary",83.56,91.674257061469,-8.11425706146905,105.263919470623,-21.7039194706227
"2396","HU",2014-07-01,"Hungary",26.1,26.7351802536517,-0.635180253651679,19.5544879511517,6.54551204884828,"Hungary",85.22,92.8960754922281,-7.67607549222814,105.681101885684,-20.4611018856837
"2397","HU",2014-10-01,"Hungary",25.4,25.9142328367766,-0.514232836776575,19.4267709895142,5.97322901048584,"Hungary",87.96,94.3601993371994,-6.40019933719942,106.095649153223,-18.1356491532232
"2398","HU",2015-01-01,"Hungary",23.4,25.101211673408,-1.70121167340803,19.2949015857638,4.10509841423622,"Hungary",90.48,96.0493068899329,-5.56930688993286,106.506611353423,-16.0266113534226
"2399","HU",2015-04-01,"Hungary",22.7,24.2996116412531,-1.59961164125314,19.1594817300179,3.5405182699821,"Hungary",94.01,97.9420763193925,-3.93207631939245,106.912993227341,-12.9029932273407
"2400","HU",2015-07-01,"Hungary",22,23.5118643607232,-1.5118643607232,19.02112367514,2.97887632486,"Hungary",98.49,100.013704977736,-1.52370497773637,107.313759449507,-8.82375944950726
"2401","HU",2015-10-01,"Hungary",21,22.7394016949536,-1.73940169495361,18.8804485252885,2.11955147471146,"Hungary",100.39,102.236932669423,-1.84693266942281,107.707842436966,-7.31784243696576
"2402","HU",2016-01-01,"Hungary",20.6,21.9827105918544,-1.3827105918544,18.7380848318141,1.86191516818586,"Hungary",105.41,104.583546883299,0.82645311670106,108.094152547365,-2.68415254736503
"2403","HU",2016-04-01,"Hungary",20.2,21.2411908732762,-1.04119087327625,18.5946664449447,1.60533355505531,"Hungary",106.73,107.024180775294,-0.294180775293555,108.47158184375,-1.74158184374981
"2404","HU",2016-07-01,"Hungary",20.1,20.5133781669499,-0.413378166949919,18.4508318696966,1.64916813030339,"Hungary",109.99,109.529984034534,0.460015965466482,108.839015678776,1.15098432122429
"2405","HU",2016-10-01,"Hungary",20.1,19.7971573563104,0.302842643689619,18.3072236244202,1.79277637557982,"Hungary",110.87,112.071922487161,-1.20192248716108,109.195335051148,1.67466494885166
"2406","HU",2017-01-01,"Hungary",19.7,19.0901549634382,0.609845036561754,18.1644883503863,1.53551164961373,"Hungary",114.74,114.621249469297,0.118750530703025,109.539423837035,5.20057616296491
"2407","HU",2017-04-01,"Hungary",19.5,18.3901867870664,1.10981321293355,18.0232771708065,1.47672282919346,"Hungary",117.08,117.148467115507,-0.068467115507346,109.870170099267,7.20982990073324
"2408","HU",2017-07-01,"Hungary",19.3,17.6954497790757,1.60455022092426,17.8842450476715,1.41575495232853,"Hungary",120.44,119.62415177944,0.815848220559985,110.186474902109,10.2535250978905
"2409","HU",2017-10-01,"Hungary",18.6,17.004834524605,1.59516547539502,17.7480506347789,0.851949365221135,"Hungary",122.2,122.018837022796,0.181162977204337,110.487257334409,11.7127426655914
"2410","HU",2018-01-01,"Hungary",18.3,16.3182344526811,1.98176554731889,17.6153561253127,0.68464387468735,"Hungary",127.63,124.303566312413,3.32643368758721,110.771462118827,16.8585378811731
"2411","HU",2018-04-01,"Hungary",18.2,15.6365399707532,2.56346002924682,17.4868258423331,0.713174157666863,"Hungary",129.52,126.449496341991,3.07050365800912,111.038063259862,18.4819367401376
"2412","HU",2018-07-01,"Hungary",18.1,14.9618800897373,3.13811991026267,17.3631258205072,0.736874179492823,"Hungary",133.82,128.429862826284,5.39013717371617,111.286076908389,22.5339230916111
"2413","HU",2018-10-01,"Hungary",17.8,14.297985983068,3.50201401693204,17.2449238774397,0.55507612256034,"Hungary",136.69,130.219820544832,6.47017945516785,111.514565420099,25.1754345799007
"2414","HU",2019-01-01,"Hungary",17.5,13.6505501491234,3.84944985087659,17.1328896729143,0.367110327085737,"Hungary",144.87,131.797893112909,13.0721068870911,111.722647485505,33.1473525144954
"2415","HU",2019-04-01,"Hungary",17.5,13.0274538450426,4.47254615495743,17.0276942544149,0.472305745585071,"Hungary",142.47,133.146648007948,9.3233519920517,111.909504733708,30.5604952662922
"2416","ID",2001-10-01,"Indonesia",6.2,12.4389842341212,-6.23898423412117,16.9300095871975,-10.7300095871975,NA,NA,NA,NA,NA,NA
"2417","ID",2002-01-01,"Indonesia",6.2,11.8982238210018,-5.6982238210018,16.8405088172792,-10.6405088172792,"Indonesia",139.4,134.256822774188,5.14317722581228,112.074401662162,27.3255983378379
"2418","ID",2002-04-01,"Indonesia",6.7,11.4143557451805,-4.71435574518053,16.7598382656567,-10.0598382656567,"Indonesia",140.26,135.12498205086,5.13501794913998,112.216679169593,28.0433208304065
"2419","ID",2002-07-01,"Indonesia",7.1,10.9930017562656,-3.89300175626559,16.6886176520572,-9.58861765205724,"Indonesia",139.95,135.750904962964,4.1990950370359,112.33574646871,27.6142535312898
"2420","ID",2002-10-01,"Indonesia",7.4,10.6368371315243,-3.23683713152432,16.6274415466102,-9.22744154661023,"Indonesia",137.56,136.137580021717,1.42241997828282,112.431082880523,25.1289171194769
"2421","ID",2003-01-01,"Indonesia",7.5,10.3461040221263,-2.84610402212634,16.5768805478952,-9.07688054789524,"Indonesia",137.53,136.290620172734,1.23937982726559,112.502236761676,25.0277632383236
"2422","ID",2003-04-01,"Indonesia",8.1,10.1190215560342,-2.01902155603425,16.5374821858905,-8.43748218589055,"Indonesia",139.12,136.216527374118,2.9034726258823,112.548819291106,26.5711807088939
"2423","ID",2003-07-01,"Indonesia",8.6,9.95203004619674,-1.35203004619674,16.5097712983769,-7.90977129837694,"Indonesia",140.03,135.92257819636,4.10742180363957,112.570504217164,27.4594957828361
"2424","ID",2003-10-01,"Indonesia",9.1,9.84030791708993,-0.740307917089932,16.4942516294265,-7.39425162942647,"Indonesia",138.15,135.417863880348,2.73213611965187,112.567031716151,25.5829682838493
"2425","ID",2004-01-01,"Indonesia",9.2,9.77818857441102,-0.578188574411021,16.4914071486858,-7.29140714868584,"Indonesia",137.01,134.714042805593,2.29595719440735,112.538210613099,24.4717893869012
"2426","ID",2004-04-01,"Indonesia",9.9,9.75954273140917,0.140457268590833,16.5017033401686,-6.60170334016857,"Indonesia",136.07,133.824480936681,2.24551906331899,112.483913690464,23.5860863095363
"2427","ID",2004-07-01,"Indonesia",10.5,9.77787973347444,0.722120266525556,16.5255874593719,-6.0255874593719,"Indonesia",135.84,132.763979211447,3.07602078855308,112.404074910189,23.4359250898111
"2428","ID",2004-10-01,"Indonesia",10.9,9.8267967117898,1.0732032882102,16.5634902575375,-5.66349025753754,"Indonesia",134.35,131.548742017138,2.80125798286176,112.298687199415,22.0513128005848
"2429","ID",2005-01-01,"Indonesia",11,9.90034212270472,1.09965787729528,16.6158274219335,-5.61582742193353,"Indonesia",132.08,130.196896253996,1.8831037460042,112.167802075103,19.912197924897
"2430","ID",2005-04-01,"Indonesia",11.5,9.9932351746239,1.5067648253761,16.6830004811113,-5.18300048111126,"Indonesia",131.02,128.7283196085,2.29168039150002,112.01152618249,19.0084738175098
"2431","ID",2005-07-01,"Indonesia",11.9,10.1008823621253,1.7991176378747,16.765396924042,-4.86539692404198,"Indonesia",129.53,127.164066706972,2.36593329302782,111.830015947319,17.6999840526812
"2432","ID",2005-10-01,"Indonesia",11.7,10.2196319078027,1.48036809219725,16.8633912821994,-5.16339128219939,"Indonesia",119.65,125.526624475979,-5.87662447597856,111.623475316506,8.02652468349373
"2433","ID",2006-01-01,"Indonesia",11.3,10.3469564827738,0.953043517226238,16.9773459235701,-5.67734592357011,"Indonesia",119.98,123.839958550393,-3.85995855039332,111.39215248693,8.58784751306962
"2434","ID",2006-04-01,"Indonesia",11.1,10.4812539882135,0.618746011786531,17.107610307654,-6.00761030765395,"Indonesia",119.6,122.124361674793,-2.52436167479344,111.136315721785,8.46368427821487
"2435","ID",2006-07-01,"Indonesia",11,10.6215179774953,0.378482022504745,17.2545197005964,-6.25451970059643,"Indonesia",118.87,120.397714119662,-1.52771411966158,110.85625475389,8.01374524611043
"2436","ID",2006-10-01,"Indonesia",11.1,10.7671287202499,0.332871279750108,17.418394349511,-6.31839434951098,"Indonesia",117.4,118.676318429434,-1.27631842943383,110.552280475264,6.84771952473572
"2437","ID",2007-01-01,"Indonesia",10.8,10.9177030373722,-0.117703037372189,17.5995388652084,-6.7995388652084,"Indonesia",114.85,116.975522327221,-2.12552232722145,110.224723812293,4.6252761877072
"2438","ID",2007-04-01,"Indonesia",11.1,11.0730657943068,0.0269342056931752,17.7982420625195,-6.69824206251946,"Indonesia",115.23,115.309875837117,-0.0798758371172426,109.873932810663,5.35606718933684
"2439","ID",2007-07-01,"Indonesia",11.4,11.2329682921001,0.167031707899881,18.0147757574339,-6.61477575743391,"Indonesia",113.69,113.69260053176,-0.00260053175962582,109.500267079253,4.18973292074659
"2440","ID",2007-10-01,"Indonesia",11.6,11.3971786656769,0.202821334323055,18.2493950203236,-6.64939502032363,"Indonesia",111.92,112.136868061389,-0.216868061388695,109.104099617097,2.81590038290341
"2441","ID",2008-01-01,"Indonesia",11.5,11.5655694447796,-0.065569444779598,18.5023383846221,-7.00233838462211,"Indonesia",109.09,110.655848450912,-1.56584845091243,108.685813897572,0.404186102427602
"2442","ID",2008-04-01,"Indonesia",12,11.7381399224843,0.261860077515665,18.7738277602869,-6.7738277602869,"Indonesia",106.59,109.2625761827,-2.6725761827002,108.245800433807,-1.65580043380714
"2443","ID",2008-07-01,"Indonesia",12.1,11.9148484109644,0.185151589035568,19.0640675514168,-6.96406755141682,"Indonesia",102.82,107.96910708384,-5.1491070838396,107.784450749403,-4.96445074940344
"2444","ID",2008-10-01,"Indonesia",11.8,12.0958168849416,-0.295816884941605,19.3732452275504,-7.57324522755037,"Indonesia",101.94,106.785826621304,-4.84582662130408,107.302152228447,-5.36215222844693
"2445","ID",2009-01-01,"Indonesia",11.4,12.2812830388807,-0.881283038880719,19.7015308480497,-8.30153084804969,"Indonesia",102.25,105.71990207014,-3.4699020701398,106.7992798439,-4.54927984390035
"2446","ID",2009-04-01,"Indonesia",11.8,12.4712996816936,-0.671299681693556,20.0490755391684,-8.24907553916843,"Indonesia",102.99,104.775472063754,-1.78547206375434,106.276195163343,-3.28619516334338
"2447","ID",2009-07-01,"Indonesia",12,12.6653688203926,-0.665368820392597,20.4160096733371,-8.41600967333711,"Indonesia",102.15,103.954506546762,-1.8045065467617,105.733248381162,-3.58324838116152
"2448","ID",2009-10-01,"Indonesia",12.2,12.8625728996893,-0.662572899689255,20.8024430002871,-8.60244300028706,"Indonesia",101.66,103.257859543736,-1.59785954373591,105.17078147625,-3.51078147625
"2449","ID",2010-01-01,"Indonesia",12.5,13.0615785087822,-0.561578508782205,21.2084642297272,-8.70846422972721,"Indonesia",101.15,102.685257262659,-1.53525726265921,104.589127469385,-3.43912746938457
"2450","ID",2010-04-01,"Indonesia",12.7,13.2606381288078,-0.560638128807817,21.6341405652726,-8.93414056527264,"Indonesia",101.52,102.235427249299,-0.715427249299225,103.988610604382,-2.46861060438225
"2451","ID",2010-07-01,"Indonesia",13.4,13.4576532543345,-0.057653254334463,22.0795174393681,-8.67951743936807,"Indonesia",99.04,101.906137513634,-2.86613751363407,103.36954652725,-4.32954652724999
"2452","ID",2010-10-01,"Indonesia",13.6,13.6501749811,-0.0501749811000227,22.5446179491026,-8.94461794910262,"Indonesia",98.4,101.694708923611,-3.29470892361118,102.732244712464,-4.33224471246413
"2453","ID",2011-01-01,"Indonesia",13.8,13.8357183715584,-0.0357183715584082,23.0294434927712,-9.22944349277116,"Indonesia",98.93,101.596671011232,-2.66667101123248,102.077003810633,-3.14700381063292
"2454","ID",2011-04-01,"Indonesia",14.5,14.0117671288004,0.488232871199628,23.5339731071351,-9.03397310713511,"Indonesia",100.23,101.605494115422,-1.37549411542179,101.404111641755,-1.17411164175518
"2455","ID",2011-07-01,"Indonesia",14.9,14.1757826319344,0.724217368065611,24.0581627553378,-9.15816275533776,"Indonesia",98.93,101.712981905721,-2.78298190572144,100.713848158314,-1.78384815831406
"2456","ID",2011-10-01,"Indonesia",15.2,14.3255314056135,0.87446859438654,24.6019458155931,-9.40194581559306,"Indonesia",99.29,101.910078367851,-2.62007836785141,100.006490377521,-0.71649037752114
"2457","ID",2012-01-01,"Indonesia",15.2,14.4592326103456,0.740767389654357,25.1652327707103,-9.96523277071032,"Indonesia",98.86,102.185988123841,-3.3259881238408,99.2823108569706,-0.42231085697064
"2458","ID",2012-04-01,"Indonesia",15.8,14.5756519495105,1.22434805048952,25.7479105986233,-9.94791059862332,"Indonesia",99.57,102.528278246739,-2.9582782467387,98.5415803630164,1.02841963698364
"2459","ID",2012-07-01,"Indonesia",16.1,14.674018106106,1.42598189389403,26.349841364196,-10.249841364196,"Indonesia",99.13,102.922437067017,-3.79243706701661,97.7845686062517,1.34543139374831
"2460","ID",2012-10-01,"Indonesia",16.4,14.7543249806618,1.64567501933823,26.9708622625086,-10.5708622625086,"Indonesia",102.07,103.352103991242,-1.28210399124212,97.011547868306,5.05845213169404
"2461","ID",2013-01-01,"Indonesia",16.4,14.8174577123912,1.58254228760875,27.610784864045,-11.210784864045,"Indonesia",105.03,103.798548152816,1.23145184718419,96.2227937943958,8.80720620560425
"2462","ID",2013-04-01,"Indonesia",17,14.8653299873947,2.13467001260527,28.2693943121245,-11.2693943121245,"Indonesia",106.25,104.242237370144,2.00776262985627,95.4185946758597,10.8314053241403
"2463","ID",2013-07-01,"Indonesia",17.1,14.9008445807024,2.19915541929759,28.9464477231198,-11.8464477231198,"Indonesia",104.16,104.664409119036,-0.504409119036424,94.5992608220643,9.56073917793566
"2464","ID",2013-10-01,"Indonesia",17,14.9282384361023,2.07176156389768,29.6416740398982,-12.6416740398982,"Indonesia",105.37,105.047555726948,0.3224442730519,93.7651296208752,11.6048703791248
"2465","ID",2014-01-01,"Indonesia",16.8,14.9531229695195,1.84687703048047,30.3547725892124,-13.5547725892124,"Indonesia",105.19,105.373854265633,-0.183854265633499,92.9165623620157,12.2734376379843
"2466","ID",2014-04-01,"Indonesia",16.8,14.9824044478566,1.81759555214339,31.0854110936425,-14.2854110936425,"Indonesia",106.56,105.625683334518,0.934316665481873,92.0539493473815,14.5060506526185
"2467","ID",2014-07-01,"Indonesia",16.7,15.0241434361601,1.67585656383991,31.8332233888246,-15.1332233888246,"Indonesia",106.33,105.785306624111,0.5446933758885,91.177711562462,15.152288437538
"2468","ID",2014-10-01,"Indonesia",17.1,15.0875364966967,2.01246350330331,32.5978075968717,-15.4978075968717,"Indonesia",105.18,105.835571772839,-0.655571772838968,90.2883062578798,14.8916937421202
"2469","ID",2015-01-01,"Indonesia",16.7,15.1828276020854,1.51717239791458,33.3787240068404,-16.6787240068404,"Indonesia",104.92,105.759666852486,-0.839666852485848,89.3862285649652,15.5337714350348
"2470","ID",2015-04-01,"Indonesia",17,15.321518514635,1.678481485365,34.1754941632671,-17.1754941632671,"Indonesia",105.45,105.540370202479,-0.090370202479221,88.4720108442962,16.9779891557038
"2471","ID",2015-07-01,"Indonesia",16.8,15.5160592294027,1.28394077059733,34.987597913874,-18.187597913874,"Indonesia",104.71,105.159935370464,-0.449935370463891,87.5462242908726,17.1637757091274
"2472","ID",2015-10-01,"Indonesia",16.8,15.7799487923742,1.02005120762585,35.81447216765,-19.01447216765,"Indonesia",104.98,104.600559422708,0.379440577292328,86.6094825446636,18.3705174553364
"2473","ID",2016-01-01,"Indonesia",16.9,16.1274887125167,0.77251128748328,36.6555083645912,-19.7555083645912,"Indonesia",104.73,103.844158215872,0.885841784128075,85.6624421550877,19.0675578449123
"2474","ID",2016-04-01,"Indonesia",16.8,16.5736180308024,0.226381969197622,37.5100504085102,-20.7100504085102,"Indonesia",105.38,102.872884756979,2.5071152430213,84.7058055978497,20.6741944021503
"2475","ID",2016-07-01,"Indonesia",16.7,17.133758607758,-0.433758607757984,38.377392814453,-21.677392814453,"Indonesia",104.43,101.669445704165,2.76055429583462,83.740323017551,20.689676982449
"2476","ID",2016-10-01,"Indonesia",17,17.8234737926409,-0.823473792640872,39.2567783223403,-22.2567783223403,"Indonesia",104.04,100.218114662596,3.82188533740404,82.7667962442799,21.2732037557201
"2477","ID",2017-01-01,"Indonesia",16.9,18.658055835579,-1.75805583557902,40.1473954786046,-23.2473954786046,"Indonesia",103.7,98.5048905838697,5.19510941613035,81.7860788323143,21.9139211676857
"2478","ID",2017-04-01,"Indonesia",16.9,19.6522823155794,-2.7522823155794,41.048377187734,-24.148377187734,"Indonesia",104.25,96.5181610979213,7.73183890207872,80.799077518944,23.450922481056
"2479","ID",2017-07-01,"Indonesia",16.8,20.8198320267519,-4.01983202675193,41.9587982357304,-25.1587982357304,"Indonesia",103.94,94.2495607780711,9.69043922192894,79.8067538262617,24.1332461737383
"2480","ID",2017-10-01,"Indonesia",17,22.1726635867596,-5.17266358675958,42.8776730376529,-25.8776730376529,"Indonesia",104.05,91.6955565969526,12.3544434030474,78.810127903666,25.239872096334
"2481","ID",2018-01-01,"Indonesia",17,23.7202232182485,-6.72022321824848,43.8039531115628,-26.8039531115628,"Indonesia",104.12,88.858672051714,15.2613279482861,77.8102802336705,26.3097197663295
"2482","ID",2018-04-01,"Indonesia",16.9,25.4687242291229,-8.56872422912294,44.736525281342,-27.836525281342,"Indonesia",104.26,85.7491521666293,18.5108478333707,76.8083543984689,27.4516456015311
"2483","ID",2018-07-01,"Indonesia",17,27.4201797877757,-10.4201797877757,45.6742093609862,-28.6742093609862,"Indonesia",104.02,82.3867802959409,21.6332197040591,75.8055597545554,28.2144402454445
"2484","ID",2018-10-01,"Indonesia",17,29.5712476099569,-12.5712476099569,46.6157555731777,-29.6157555731777,"Indonesia",103.85,78.8029090737864,25.0470909262136,74.8031742875372,29.0468257124627
"2485","ID",2019-01-01,"Indonesia",16.9,31.9120727990486,-15.0120727990486,47.5598424550776,-30.6598424550776,"Indonesia",103.52,75.0424118966189,28.4775881033811,73.8025465191219,29.7174534808781
"2486","ID",2019-04-01,"Indonesia",17,34.4249434286769,-17.4249434286769,48.5050745044586,-31.5050745044586,"Indonesia",102.57,71.1658165927203,31.4041834072797,72.8050975880827,29.7649024119172
"2487","IE",2002-01-01,"Ireland",50.6,37.0827650269685,13.5172349730315,49.4499795694855,1.15002043051451,"Ireland",101.1,106.336984773109,-5.23698477310867,91.8417011737354,9.25829882626461
"2488","IE",2002-04-01,"Ireland",50.8,39.8475525324073,10.9524474675927,50.3930067356393,0.406993264360707,"Ireland",100.28,108.438273484659,-8.15827348465913,92.5970873653872,7.68291263461285
"2489","IE",2002-07-01,"Ireland",51.9,42.6897691553352,9.21023084466477,51.3326079634475,0.567392036552455,"Ireland",104.63,110.576820017539,-5.94682001753915,93.3318539466252,11.2981460533748
"2490","IE",2002-10-01,"Ireland",52.9,45.5867233857615,7.31327661423848,52.2672362309245,0.632763769075481,"Ireland",107.25,112.750961680201,-5.50096168020137,94.0450901685801,13.2049098314199
"2491","IE",2003-01-01,"Ireland",51.9,48.5214801079732,3.37851989202682,53.1953459345634,-1.2953459345634,"Ireland",108.52,114.955319018588,-6.43531901858751,94.7359135277428,13.7840864722572
"2492","IE",2003-04-01,"Ireland",53.7,51.4816750041413,2.21832499585875,54.1153930527682,-0.415393052768245,"Ireland",109.22,117.181074477589,-7.96107447758914,95.4034745328748,13.8165254671252
"2493","IE",2003-07-01,"Ireland",56.1,54.4570553313693,1.64294466863071,55.0258303255746,1.07416967442542,"Ireland",114.74,119.415388427711,-4.67538842771117,96.0469581529629,18.6930418470371
"2494","IE",2003-10-01,"Ireland",58.1,57.4387547998832,0.661245200116767,55.9251094545419,2.17489054545813,"Ireland",119.56,121.64044556791,-2.08044556791006,96.6655838983,22.8944161017
"2495","IE",2004-01-01,"Ireland",60,60.4189339603269,-0.418933960326918,56.8116848266447,3.18831517335527,"Ireland",118.87,123.835508479375,-4.96550847937498,97.258618011782,21.611381988218
"2496","IE",2004-04-01,"Ireland",62.7,63.3901666415943,-0.69016664159426,57.6840162660961,5.01598373390394,"Ireland",118.75,125.978539464815,-7.22853946481483,97.8253839723517,20.9246160276483
"2497","IE",2004-07-01,"Ireland",66.6,66.3447648388538,0.255235161146217,58.5405715678833,8.05942843211671,"Ireland",123.72,128.04439738414,-4.32439738413953,98.3652592874021,25.3547407125979
"2498","IE",2004-10-01,"Ireland",69.4,69.2746091931234,0.125390806876652,59.3798310669621,10.0201689330379,"Ireland",129.47,130.003423260093,-0.533423260093059,98.8776737758619,30.5923262241381
"2499","IE",2005-01-01,"Ireland",71.4,72.1717398673965,-0.771739867396448,60.2002952468574,11.1997047531426,"Ireland",129.41,131.823255367054,-2.41325536705443,99.3621206435321,30.0478793564679
"2500","IE",2005-04-01,"Ireland",74.5,75.0282753939208,-0.528275393920779,61.0004896415138,13.4995103584862,"Ireland",130.52,133.471198589865,-2.95119858986504,99.8181695770075,30.7018304229925
"2501","IE",2005-07-01,"Ireland",77.9,77.835851967527,0.0641480324730281,61.7789677841455,16.1210322158545,"Ireland",134.49,134.913049528762,-0.42304952876168,100.245465382582,34.2445346174183
"2502","IE",2005-10-01,"Ireland",80.6,80.5857756109244,0.0142243890756077,62.5343169567276,18.0656830432724,"Ireland",139.52,136.112760284863,3.40723971513688,100.643729621151,38.8762703788487
"2503","IE",2006-01-01,"Ireland",83.6,83.2693924393427,0.330607560657327,63.2651647438403,20.3348352561597,"Ireland",141.44,137.034018553332,4.40598144666779,101.012769464917,40.4272305350825
"2504","IE",2006-04-01,"Ireland",87.1,85.8780574582547,1.22194254174526,63.970183894237,23.129816105763,"Ireland",144.28,137.642641554153,6.6373584458467,101.35248927676,42.9275107232396
"2505","IE",2006-07-01,"Ireland",88.1,88.4033323028588,-0.30333230285882,64.6480979937782,23.4519020062218,"Ireland",151.16,137.907200245716,13.2527997542844,101.662894487658,49.4971055123416
"2506","IE",2006-10-01,"Ireland",90.8,90.8375423224418,-0.037542322441837,65.2976884528777,25.5023115471223,"Ireland",153.2,137.800413935437,15.399586064563,101.94409784735,51.2559021526499
"2507","IE",2007-01-01,"Ireland",92.1,93.1728232836015,-1.07282328360148,65.9177953116897,26.1822046883103,"Ireland",154.3,137.303284930582,16.9967150694184,102.196335848338,52.103664151662
"2508","IE",2007-04-01,"Ireland",93.2,95.4012874889837,-2.2012874889837,66.5073223661506,26.6926776338494,"Ireland",152.03,136.406440279703,15.6235597202966,102.419973122883,49.6100268771171
"2509","IE",2007-07-01,"Ireland",95.4,97.5143767266822,-2.1143767266822,67.0652388677074,28.3347611322926,"Ireland",150.39,135.111129978276,15.2788700217238,102.615504562407,47.7744954375928
"2510","IE",2007-10-01,"Ireland",96.8,99.5021569801104,-2.70215698011044,67.5905807995012,29.2094192004988,"Ireland",148.18,133.428368746597,14.7516312534028,102.783549083412,45.3964509165877
"2511","IE",2008-01-01,"Ireland",99.5,101.353372747227,-1.8533727472271,68.0824549815694,31.4175450184306,"Ireland",143.75,131.378720598728,12.3712794012717,102.924845038613,40.8251549613867
"2512","IE",2008-04-01,"Ireland",102.4,103.055079677879,-0.655079677878987,68.5400412575035,33.8599587424965,"Ireland",137.39,128.991969318264,8.39803068173586,103.040244271868,34.3497557281316
"2513","IE",2008-07-01,"Ireland",104.5,104.593175063945,-0.0931750639454663,68.9625980147472,35.5374019852528,"Ireland",132.77,126.305630738426,6.4643692615744,103.130700689917,29.639299310083
"2514","IE",2008-10-01,"Ireland",106.9,105.953146772507,0.946853227492824,69.3494682906678,37.5505317093322,"Ireland",127.07,123.36246946161,3.70753053839019,103.19725407389,23.8727459261096
"2515","IE",2009-01-01,"Ireland",109.1,107.12042443623,1.97957556377007,69.7000839661057,39.3999160338943,"Ireland",121.85,120.209290321002,1.64070967899848,103.241018303176,18.6089816968243
"2516","IE",2009-04-01,"Ireland",111.3,108.081029471047,3.21897052895311,70.0139707982519,41.2860292017481,"Ireland",115.02,116.895215356373,-1.87521535637289,103.263166939011,11.7568330609885
"2517","IE",2009-07-01,"Ireland",114.2,108.822220527618,5.37777947238193,70.2907530440884,43.9092469559116,"Ireland",111.36,113.470392051045,-2.1103920510451,103.264920065097,8.09507993490277
"2518","IE",2009-10-01,"Ireland",116.3,109.333268113184,6.96673188681571,70.530158175647,45.769841824353,"Ireland",109.3,109.983795878742,-0.683795878741705,103.247527157209,6.05247284279076
"2519","IE",2010-01-01,"Ireland",115.7,109.606803847157,6.09319615284308,70.7320234381229,44.9679765618771,"Ireland",106.19,106.483083318154,-0.293083318154231,103.212257928834,2.97774207116616
"2520","IE",2010-04-01,"Ireland",113.4,109.639813556376,3.76018644362372,70.8963005012696,42.5036994987305,"Ireland",101.79,103.01548347555,-1.22548347555006,103.160397224634,-1.37039722463427
"2521","IE",2010-07-01,"Ireland",112,109.433091315278,2.56690868472189,71.0230534548013,40.9769465451987,"Ireland",98.29,99.6280422801227,-1.33804228012271,103.09323733363,-4.80323733362958
"2522","IE",2010-10-01,"Ireland",111.3,108.989781314826,2.31021868517436,71.1124526476783,40.1875473523217,"Ireland",93.83,96.3670397338936,-2.53703973389356,103.012067118847,-9.18206711884723
"2523","IE",2011-01-01,"Ireland",110.6,108.314632063911,2.28536793608941,71.1647708712269,39.4352291287731,"Ireland",88.85,93.2779195624586,-4.42791956245863,102.918163435219,-14.0681634352186
"2524","IE",2011-04-01,"Ireland",109.2,107.413835958102,1.78616404189818,71.1803813856483,38.0196186143517,"Ireland",83.16,90.4045398415805,-7.24453984158053,102.812780182508,-19.6527801825081
"2525","IE",2011-07-01,"Ireland",107.9,106.295013747929,1.60498625207066,71.1597560391995,36.7402439608006,"Ireland",78.09,87.7879911972952,-9.69799119729524,102.69713609007,-24.6071360900699
"2526","IE",2011-10-01,"Ireland",105.8,104.966902536448,0.833097463551752,71.1034617292019,34.6965382707981,"Ireland",73.38,85.4648364182375,-12.0848364182375,102.57240075531,-29.1924007553099
"2527","IE",2012-01-01,"Ireland",103.7,103.439242543122,0.260757456877897,71.0121572035639,32.6878427964361,"Ireland",69.95,83.4655770485444,-13.5155770485444,102.439682257794,-32.4896822577938
"2528","IE",2012-04-01,"Ireland",102.1,101.722294673328,0.377705326671503,70.8865879515775,31.2134120484225,"Ireland",67.7,81.8131616095907,-14.1131616095907,102.300015696086,-34.6000156960863
"2529","IE",2012-07-01,"Ireland",100.3,99.826482805856,0.473517194143952,70.7275811821086,29.5724188178914,"Ireland",68.4,80.5220913870965,-12.1220913870965,102.154354944544,-33.754354944544
"2530","IE",2012-10-01,"Ireland",98.5,97.7624668853225,0.737533114677504,70.5360421375701,27.9639578624299,"Ireland",69.1,79.5980469407763,-10.4980469407763,102.003567377485,-32.9035673774852
"2531","IE",2013-01-01,"Ireland",97.4,95.5412028045916,1.8587971954084,70.3129499914063,27.0870500085937,"Ireland",67.04,79.0391325232266,-11.9991325232266,101.848435983343,-34.8084359833425
"2532","IE",2013-04-01,"Ireland",95.9,93.1741074147242,2.7258925852758,70.0593538269691,25.8406461730309,"Ireland",66.75,78.8368911077065,-12.0868911077065,101.689661491628,-34.9396614916276
"2533","IE",2013-07-01,"Ireland",94.1,90.6737593150281,3.42624068497193,69.7763704452447,24.3236295547553,"Ireland",70.55,78.9753662096485,-8.42536620964846,101.527857610763,-30.9778576107625
